"iso3c","date","goal","target","code","series_code","series_description","ind_value","ind_metadata","ind_quality","sex"
"AGO",2010,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",NA,NA,NA,NA
"AGO",2011,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",NA,NA,NA,NA
"AGO",2012,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",NA,NA,NA,NA
"AGO",2013,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",NA,NA,NA,NA
"AGO",2014,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",NA,NA,NA,NA
"AGO",2015,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",NA,NA,NA,NA
"AGO",2016,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",NA,NA,NA,NA
"AGO",2017,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",NA,NA,NA,NA
"AGO",2018,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",31.765025,"G",1,"BOTHSEX"
"AGO",2018,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",31.4476,"G",1,"FEMALE"
"AGO",2018,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",30.63079,"G",1,"MALE"
"AGO",2019,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",NA,NA,NA,NA
"AGO",2020,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",NA,NA,NA,NA
"AGO",2021,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",NA,NA,NA,NA
"AGO",2022,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",NA,NA,NA,NA
"AGO",2023,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",NA,NA,NA,NA
"AIA",2004,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",NA,NA,NA,NA
"AIA",2005,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",NA,NA,NA,NA
"AIA",2006,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",NA,NA,NA,NA
"AIA",2007,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",NA,NA,NA,NA
"AIA",2008,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",NA,NA,NA,NA
"AIA",2009,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",NA,NA,NA,NA
"AIA",2010,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",NA,NA,NA,NA
"AIA",2011,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",NA,NA,NA,NA
"AIA",2012,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",NA,NA,NA,NA
"AIA",2013,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",NA,NA,NA,NA
"AIA",2014,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",NA,NA,NA,NA
"AIA",2015,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",NA,NA,NA,NA
"AIA",2016,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",NA,NA,NA,NA
"AIA",2017,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",NA,NA,NA,NA
"AIA",2018,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",NA,NA,NA,NA
"AIA",2019,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",NA,NA,NA,NA
"AIA",2020,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",NA,NA,NA,NA
"AIA",2021,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",NA,NA,NA,NA
"AIA",2022,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",NA,NA,NA,NA
"AIA",2023,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",NA,NA,NA,NA
"ALA",2004,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",NA,NA,NA,NA
"ALA",2005,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",NA,NA,NA,NA
"ALA",2006,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",NA,NA,NA,NA
"ALA",2007,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",NA,NA,NA,NA
"ALA",2008,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",NA,NA,NA,NA
"ALA",2009,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",NA,NA,NA,NA
"ALA",2010,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",NA,NA,NA,NA
"ALA",2011,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",NA,NA,NA,NA
"ALA",2012,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",NA,NA,NA,NA
"ALA",2013,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",NA,NA,NA,NA
"ALA",2014,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",NA,NA,NA,NA
"ALA",2015,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",NA,NA,NA,NA
"ALA",2016,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",NA,NA,NA,NA
"ALA",2017,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",NA,NA,NA,NA
"ALA",2018,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",NA,NA,NA,NA
"ALA",2019,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",NA,NA,NA,NA
"ALA",2020,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",NA,NA,NA,NA
"ALA",2021,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",NA,NA,NA,NA
"ALA",2022,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",NA,NA,NA,NA
"ALA",2023,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",NA,NA,NA,NA
"ALB",2004,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",NA,NA,NA,NA
"ALB",2005,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",0.6,"G",1,"BOTHSEX"
"ALB",2006,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",NA,NA,NA,NA
"ALB",2007,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",NA,NA,NA,NA
"ALB",2008,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",0.2,"G",1,"BOTHSEX"
"ALB",2009,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",NA,NA,NA,NA
"ALB",2010,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",NA,NA,NA,NA
"ALB",2011,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",NA,NA,NA,NA
"ALB",2012,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",0.6,"G",1,"BOTHSEX"
"ALB",2013,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",NA,NA,NA,NA
"ALB",2014,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",1,"G",1,"BOTHSEX"
"ALB",2015,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",0.1,"G",1,"BOTHSEX"
"ALB",2016,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",0.1,"G",1,"BOTHSEX"
"ALB",2017,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",0.4,"G",1,"BOTHSEX"
"ALB",2018,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",0.027762500000000002,"G",1,"BOTHSEX"
"ALB",2018,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",0.03543,"G",1,"FEMALE"
"ALB",2018,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",0.06049,"G",1,"MALE"
"ALB",2019,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",0,"G",1,"BOTHSEX"
"ALB",2020,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",0.017635,"G",1,"BOTHSEX"
"ALB",2020,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",0.02544,"G",1,"FEMALE"
"ALB",2020,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",0.01708,"G",1,"MALE"
"ALB",2021,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",NA,NA,NA,NA
"ALB",2022,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",NA,NA,NA,NA
"ALB",2023,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",NA,NA,NA,NA
"AND",2004,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",NA,NA,NA,NA
"AND",2005,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",NA,NA,NA,NA
"AND",2006,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",NA,NA,NA,NA
"AND",2007,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",NA,NA,NA,NA
"AND",2008,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",NA,NA,NA,NA
"AND",2009,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",NA,NA,NA,NA
"AND",2010,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",NA,NA,NA,NA
"AND",2011,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",NA,NA,NA,NA
"AND",2012,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",NA,NA,NA,NA
"AND",2013,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",NA,NA,NA,NA
"AND",2014,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",NA,NA,NA,NA
"AND",2015,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",NA,NA,NA,NA
"AND",2016,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",NA,NA,NA,NA
"AND",2017,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",NA,NA,NA,NA
"AND",2018,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",NA,NA,NA,NA
"AND",2019,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",NA,NA,NA,NA
"AND",2020,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",NA,NA,NA,NA
"AND",2021,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",NA,NA,NA,NA
"AND",2022,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",NA,NA,NA,NA
"AND",2023,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",NA,NA,NA,NA
"ARE",2004,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",NA,NA,NA,NA
"ARE",2005,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",NA,NA,NA,NA
"ARE",2006,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",NA,NA,NA,NA
"ARE",2007,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",NA,NA,NA,NA
"ARE",2008,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",NA,NA,NA,NA
"ARE",2009,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",NA,NA,NA,NA
"ARE",2010,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",NA,NA,NA,NA
"ARE",2011,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",NA,NA,NA,NA
"ARE",2012,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",NA,NA,NA,NA
"ARE",2013,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",0,"G",1,"BOTHSEX"
"ARE",2014,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",NA,NA,NA,NA
"ARE",2015,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",NA,NA,NA,NA
"ARE",2016,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",NA,NA,NA,NA
"ARE",2017,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",NA,NA,NA,NA
"ARE",2018,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",0,"G",1,"BOTHSEX"
"ARE",2019,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",NA,NA,NA,NA
"ARE",2020,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",NA,NA,NA,NA
"ARE",2021,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",NA,NA,NA,NA
"ARE",2022,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",NA,NA,NA,NA
"ARE",2023,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",NA,NA,NA,NA
"ARG",2004,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",3.825392,"G",1,"BOTHSEX"
"ARG",2004,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",3.76467,"G",1,"FEMALE"
"ARG",2004,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",4.00246,"G",1,"MALE"
"ARG",2005,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",2.657212,"G",1,"BOTHSEX"
"ARG",2005,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",2.74975,"G",1,"FEMALE"
"ARG",2005,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",2.61255,"G",1,"MALE"
"ARG",2006,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",2.158858,"G",1,"BOTHSEX"
"ARG",2006,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",2.15963,"G",1,"FEMALE"
"ARG",2006,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",2.18867,"G",1,"MALE"
"ARG",2007,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",1.765898,"G",1,"BOTHSEX"
"ARG",2007,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",1.88851,"G",1,"FEMALE"
"ARG",2007,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",1.69903,"G",1,"MALE"
"ARG",2008,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",1.582946,"G",1,"BOTHSEX"
"ARG",2008,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",1.68069,"G",1,"FEMALE"
"ARG",2008,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",1.59097,"G",1,"MALE"
"ARG",2009,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",1.47462,"G",1,"BOTHSEX"
"ARG",2009,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",1.58187,"G",1,"FEMALE"
"ARG",2009,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",1.52277,"G",1,"MALE"
"ARG",2010,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",0.691754,"G",1,"BOTHSEX"
"ARG",2010,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",0.72785,"G",1,"FEMALE"
"ARG",2010,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",0.76679,"G",1,"MALE"
"ARG",2011,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",0.65771,"G",1,"BOTHSEX"
"ARG",2011,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",0.74998,"G",1,"FEMALE"
"ARG",2011,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",0.67033,"G",1,"MALE"
"ARG",2012,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",0.619562,"G",1,"BOTHSEX"
"ARG",2012,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",0.72382,"G",1,"FEMALE"
"ARG",2012,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",0.56547,"G",1,"MALE"
"ARG",2013,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",0.659624,"G",1,"BOTHSEX"
"ARG",2013,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",0.62976,"G",1,"FEMALE"
"ARG",2013,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",0.706,"G",1,"MALE"
"ARG",2014,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",0.54835,"G",1,"BOTHSEX"
"ARG",2014,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",0.64778,"G",1,"FEMALE"
"ARG",2014,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",0.55868,"G",1,"MALE"
"ARG",2015,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",NA,NA,NA,NA
"ARG",2016,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",0.692968,"G",1,"BOTHSEX"
"ARG",2016,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",0.71368,"G",1,"FEMALE"
"ARG",2016,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",0.67873000000000006,"G",1,"MALE"
"ARG",2017,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",0.552736,"G",1,"BOTHSEX"
"ARG",2017,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",0.58219,"G",1,"FEMALE"
"ARG",2017,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",0.62717,"G",1,"MALE"
"ARG",2018,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",1.01421,"G",1,"BOTHSEX"
"ARG",2018,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",1.01977,"G",1,"FEMALE"
"ARG",2018,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",1.071,"G",1,"MALE"
"ARG",2019,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",1.09216,"G",1,"BOTHSEX"
"ARG",2019,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",1.02753,"G",1,"FEMALE"
"ARG",2019,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",1.19797,"G",1,"MALE"
"ARG",2020,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",1.1220459999999999,"G",1,"BOTHSEX"
"ARG",2020,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",0.96113,"G",1,"FEMALE"
"ARG",2020,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",1.39593,"G",1,"MALE"
"ARG",2021,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",0.859938,"G",1,"BOTHSEX"
"ARG",2021,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",0.76987,"G",1,"FEMALE"
"ARG",2021,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",1.02572,"G",1,"MALE"
"ARG",2022,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",0.5812120000000001,"G",1,"BOTHSEX"
"ARG",2022,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",0.62828,"G",1,"FEMALE"
"ARG",2022,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",0.59456,"G",1,"MALE"
"ARG",2023,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",NA,NA,NA,NA
"ARM",2004,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",5.3,"G",1,"BOTHSEX"
"ARM",2005,"1","1.1","1.1.1","SI_POV_DAY1","Proportion of population below international poverty line (%)",2.6,"G",1,"BOTHSEX"
