"iso3c","date","goal","target","code","series_code","series_description","ind_value","ind_metadata","ind_quality","sex"
"AFG",2017,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",NA,NA,NA,NA
"AFG",2018,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",NA,NA,NA,NA
"AFG",2019,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",NA,NA,NA,NA
"AFG",2020,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",NA,NA,NA,NA
"AFG",2021,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",NA,NA,NA,NA
"AFG",2022,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",NA,NA,NA,NA
"AFG",2023,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",NA,NA,NA,NA
"AGO",2004,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",NA,NA,NA,NA
"AGO",2005,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",NA,NA,NA,NA
"AGO",2006,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",NA,NA,NA,NA
"AGO",2007,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",NA,NA,NA,NA
"AGO",2008,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",NA,NA,NA,NA
"AGO",2009,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",0.1,"C",0.6666666666666666,"BOTHSEX"
"AGO",2010,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",0.03,"C",1,"BOTHSEX"
"AGO",2011,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",NA,NA,NA,NA
"AGO",2012,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",NA,NA,0,"BOTHSEX"
"AGO",2013,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",NA,NA,0,"BOTHSEX"
"AGO",2014,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",NA,NA,0,"BOTHSEX"
"AGO",2015,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",NA,NA,0,"BOTHSEX"
"AGO",2016,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",NA,NA,NA,NA
"AGO",2017,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",0.09,"C",1,"BOTHSEX"
"AGO",2017,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",0.11,"C",1,"FEMALE"
"AGO",2017,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",0.06666666666666667,"C",1,"MALE"
"AGO",2018,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",0.025,NA,0.6666666666666666,"BOTHSEX"
"AGO",2018,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",0.045,NA,0.6666666666666666,"FEMALE"
"AGO",2018,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",NA,NA,0,"MALE"
"AGO",2019,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",0.045,"C",0.6666666666666666,"BOTHSEX"
"AGO",2019,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",0.045,NA,0.6666666666666666,"FEMALE"
"AGO",2019,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",0.045,"C",0.6666666666666666,"MALE"
"AGO",2020,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",0.035,"C",0.6666666666666666,"BOTHSEX"
"AGO",2020,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",NA,NA,0,"FEMALE"
"AGO",2020,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",0.07,"C",0.6666666666666666,"MALE"
"AGO",2021,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",0.04,"C",0.6666666666666666,"BOTHSEX"
"AGO",2021,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",NA,NA,0,"FEMALE"
"AGO",2021,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",0.07500000000000001,NA,0.6666666666666666,"MALE"
"AGO",2022,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",0.07500000000000001,"C",0.6666666666666666,"BOTHSEX"
"AGO",2022,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",NA,NA,0,"FEMALE"
"AGO",2022,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",0.16,NA,0.6666666666666666,"MALE"
"AGO",2023,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",NA,NA,NA,NA
"AIA",2004,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",NA,NA,NA,NA
"AIA",2005,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",NA,NA,NA,NA
"AIA",2006,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",NA,NA,NA,NA
"AIA",2007,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",NA,NA,NA,NA
"AIA",2008,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",NA,NA,NA,NA
"AIA",2009,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",NA,NA,NA,NA
"AIA",2010,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",NA,NA,NA,NA
"AIA",2011,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",NA,NA,NA,NA
"AIA",2012,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",NA,NA,NA,NA
"AIA",2013,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",NA,NA,NA,NA
"AIA",2014,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",NA,NA,NA,NA
"AIA",2015,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",NA,NA,NA,NA
"AIA",2016,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",NA,NA,NA,NA
"AIA",2017,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",NA,NA,NA,NA
"AIA",2018,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",NA,NA,NA,NA
"AIA",2019,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",NA,NA,NA,NA
"AIA",2020,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",NA,NA,NA,NA
"AIA",2021,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",NA,NA,NA,NA
"AIA",2022,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",NA,NA,NA,NA
"AIA",2023,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",NA,NA,NA,NA
"ALA",2004,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",NA,NA,NA,NA
"ALA",2005,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",NA,NA,NA,NA
"ALA",2006,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",NA,NA,NA,NA
"ALA",2007,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",NA,NA,NA,NA
"ALA",2008,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",NA,NA,NA,NA
"ALA",2009,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",NA,NA,NA,NA
"ALA",2010,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",NA,NA,NA,NA
"ALA",2011,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",NA,NA,NA,NA
"ALA",2012,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",NA,NA,NA,NA
"ALA",2013,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",NA,NA,NA,NA
"ALA",2014,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",NA,NA,NA,NA
"ALA",2015,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",NA,NA,NA,NA
"ALA",2016,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",NA,NA,NA,NA
"ALA",2017,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",NA,NA,NA,NA
"ALA",2018,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",NA,NA,NA,NA
"ALA",2019,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",NA,NA,NA,NA
"ALA",2020,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",NA,NA,NA,NA
"ALA",2021,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",NA,NA,NA,NA
"ALA",2022,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",NA,NA,NA,NA
"ALA",2023,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",NA,NA,NA,NA
"ALB",2004,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",NA,NA,NA,NA
"ALB",2005,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",NA,NA,NA,NA
"ALB",2006,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",NA,NA,NA,NA
"ALB",2007,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",NA,NA,NA,NA
"ALB",2008,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",3.3066666666666666,"C",1,"BOTHSEX"
"ALB",2009,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",3.1066666666666665,"C",1,"BOTHSEX"
"ALB",2009,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",0.805,"C",1,"FEMALE"
"ALB",2009,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",2.615,"C",1,"MALE"
"ALB",2010,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",3.0033333333333334,"C",1,"BOTHSEX"
"ALB",2011,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",3.3933333333333335,"C",1,"BOTHSEX"
"ALB",2012,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",3.27,"C",1,"BOTHSEX"
"ALB",2013,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",3.93,"C",1,"BOTHSEX"
"ALB",2014,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",5.426666666666667,"C",1,"BOTHSEX"
"ALB",2014,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",3.165,NA,0.6666666666666666,"FEMALE"
"ALB",2014,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",8.676666666666666,"C",1,"MALE"
"ALB",2015,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",4.59,"C",1,"BOTHSEX"
"ALB",2015,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",2.42,"C",1,"FEMALE"
"ALB",2015,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",6.72,"C",1,"MALE"
"ALB",2016,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",4.13,"C",1,"BOTHSEX"
"ALB",2016,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",0.6950000000000001,"C",0.6666666666666666,"FEMALE"
"ALB",2016,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",7.266666666666667,"C",1,"MALE"
"ALB",2017,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",5.0600000000000005,"C",1,"BOTHSEX"
"ALB",2017,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",6.279999999999999,"C",0.6666666666666666,"FEMALE"
"ALB",2017,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",5.8100000000000005,"C",1,"MALE"
"ALB",2018,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",5.153333333333333,"C",1,"BOTHSEX"
"ALB",2018,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",6.41,NA,0.6666666666666666,"FEMALE"
"ALB",2018,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",5.91,"C",1,"MALE"
"ALB",2019,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",5.443333333333333,"C",1,"BOTHSEX"
"ALB",2019,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",4.185,"C",0.6666666666666666,"FEMALE"
"ALB",2019,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",7.976666666666667,"C",1,"MALE"
"ALB",2020,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",4.703333333333333,"C",1,"BOTHSEX"
"ALB",2020,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",6.515000000000001,NA,0.6666666666666666,"FEMALE"
"ALB",2020,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",5.05,"C",1,"MALE"
"ALB",2021,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",9.043333333333333,"C",1,"BOTHSEX"
"ALB",2021,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",12.405,NA,0.6666666666666666,"FEMALE"
"ALB",2021,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",9.78,"C",1,"MALE"
"ALB",2022,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",6.25,"C",1,"BOTHSEX"
"ALB",2022,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",4.01,"C",1,"FEMALE"
"ALB",2022,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",8.45,"C",1,"MALE"
"ALB",2023,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",NA,NA,NA,NA
"AND",2004,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",NA,NA,NA,NA
"AND",2005,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",NA,NA,NA,NA
"AND",2006,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",NA,NA,NA,NA
"AND",2007,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",NA,NA,NA,NA
"AND",2008,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",NA,NA,NA,NA
"AND",2009,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",NA,NA,NA,NA
"AND",2010,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",NA,NA,NA,NA
"AND",2011,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",NA,NA,NA,NA
"AND",2012,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",NA,NA,NA,NA
"AND",2013,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",NA,NA,NA,NA
"AND",2014,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",NA,NA,NA,NA
"AND",2015,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",NA,NA,NA,NA
"AND",2016,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",NA,NA,NA,NA
"AND",2017,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",NA,NA,0,"BOTHSEX"
"AND",2017,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",NA,NA,0,"FEMALE"
"AND",2017,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",NA,NA,0,"MALE"
"AND",2018,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",NA,NA,0,"BOTHSEX"
"AND",2018,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",NA,NA,0,"FEMALE"
"AND",2018,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",NA,NA,0,"MALE"
"AND",2019,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",NA,NA,0,"BOTHSEX"
"AND",2020,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",NA,NA,0,"BOTHSEX"
"AND",2021,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",NA,NA,0,"BOTHSEX"
"AND",2021,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",NA,NA,0,"MALE"
"AND",2022,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",NA,NA,NA,NA
"AND",2023,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",NA,NA,NA,NA
"ARE",2004,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",NA,NA,NA,NA
"ARE",2005,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",NA,NA,NA,NA
"ARE",2006,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",NA,NA,NA,NA
"ARE",2007,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",NA,NA,NA,NA
"ARE",2008,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",0.6633333333333333,"C",1,"BOTHSEX"
"ARE",2008,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",NA,NA,0,"FEMALE"
"ARE",2008,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",0.96,"C",1,"MALE"
"ARE",2009,"16","16.2","16.2.2","VC_HTF_DETVR","Detected victims of human trafficking, by age and sex (per 100,000 population)",0.44333333333333336,"C",1,"BOTHSEX"
