Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Nature],[Reporting Type],[Sex],[Units]
"4","4.3","4.3.1","SE_ADT_EDUCTRN","Participation rate in formal and non-formal education and training, by sex (%)","275","State of Palestine","2015","2.51719","2015","","","","","Palestinian labour force survey. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.","","","C","G","BOTHSEX","PERCENT"
"4","4.3","4.3.1","SE_ADT_EDUCTRN","Participation rate in formal and non-formal education and training, by sex (%)","275","State of Palestine","2015","2.80662","2015","","","","","Palestinian labour force survey. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.","","","C","G","MALE","PERCENT"
"4","4.3","4.3.1","SE_ADT_EDUCTRN","Participation rate in formal and non-formal education and training, by sex (%)","275","State of Palestine","2016","2.23932","2016","","","","","Palestinian labour force survey. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.","","","C","G","MALE","PERCENT"
"4","4.3","4.3.1","SE_ADT_EDUCTRN","Participation rate in formal and non-formal education and training, by sex (%)","275","State of Palestine","2016","2.12121","2016","","","","","Palestinian labour force survey. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.","","","C","G","BOTHSEX","PERCENT"
"4","4.3","4.3.1","SE_ADT_EDUCTRN","Participation rate in formal and non-formal education and training, by sex (%)","275","State of Palestine","2017","1.84866","2017","","","","","Palestinian labour force survey. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.","","","C","G","BOTHSEX","PERCENT"
"4","4.3","4.3.1","SE_ADT_EDUCTRN","Participation rate in formal and non-formal education and training, by sex (%)","275","State of Palestine","2017","1.74549","2017","","","","","Palestinian labour force survey. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.","","","C","G","FEMALE","PERCENT"
"4","4.3","4.3.1","SE_ADT_EDUCTRN","Participation rate in formal and non-formal education and training, by sex (%)","275","State of Palestine","2017","1.94458","2017","","","","","Palestinian labour force survey. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.","","","C","G","MALE","PERCENT"
"4","4.3","4.3.1","SE_ADT_EDUCTRN","Participation rate in formal and non-formal education and training, by sex (%)","275","State of Palestine","2018","1.8465","2018","","","","","Palestinian labour force survey. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.","","","C","G","BOTHSEX","PERCENT"
"4","4.3","4.3.1","SE_ADT_EDUCTRN","Participation rate in formal and non-formal education and training, by sex (%)","275","State of Palestine","2018","1.87925","2018","","","","","Palestinian labour force survey. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.","","","C","G","MALE","PERCENT"
"4","4.3","4.3.1","SE_ADT_EDUCTRN","Participation rate in formal and non-formal education and training, by sex (%)","275","State of Palestine","2018","1.78904","2018","","","","","Palestinian labour force survey. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.","","","C","G","FEMALE","PERCENT"
"4","4.3","4.3.1","SE_ADT_EDUCTRN","Participation rate in formal and non-formal education and training, by sex (%)","276","Germany","2007","42.4","2007","","","","","Adult Education Survey (AES). Data extracted on 13 April 2021.","","","C","G","FEMALE","PERCENT"
"4","4.3","4.3.1","SE_ADT_EDUCTRN","Participation rate in formal and non-formal education and training, by sex (%)","276","Germany","2007","45.4","2007","","","","","Adult Education Survey (AES). Data extracted on 13 April 2021.","","","C","G","BOTHSEX","PERCENT"
"4","4.3","4.3.1","SE_ADT_EDUCTRN","Participation rate in formal and non-formal education and training, by sex (%)","276","Germany","2007","48.3","2007","","","","","Adult Education Survey (AES). Data extracted on 13 April 2021.","","","C","G","MALE","PERCENT"
"4","4.3","4.3.1","SE_ADT_EDUCTRN","Participation rate in formal and non-formal education and training, by sex (%)","276","Germany","2011","52.8","2011","","","","","Adult Education Survey (AES). Data extracted on 13 April 2021.","","","C","G","MALE","PERCENT"
"4","4.3","4.3.1","SE_ADT_EDUCTRN","Participation rate in formal and non-formal education and training, by sex (%)","276","Germany","2011","50.2","2011","","","","","Adult Education Survey (AES). Data extracted on 13 April 2021.","","","C","G","BOTHSEX","PERCENT"
"4","4.3","4.3.1","SE_ADT_EDUCTRN","Participation rate in formal and non-formal education and training, by sex (%)","276","Germany","2011","47.6","2011","","","","","Adult Education Survey (AES). Data extracted on 13 April 2021.","","","C","G","FEMALE","PERCENT"
"4","4.3","4.3.1","SE_ADT_EDUCTRN","Participation rate in formal and non-formal education and training, by sex (%)","276","Germany","2016","52.2","2016","","","","","Adult Education Survey (AES). Data extracted on 13 April 2021.","","","C","G","FEMALE","PERCENT"
"4","4.3","4.3.1","SE_ADT_EDUCTRN","Participation rate in formal and non-formal education and training, by sex (%)","8","Albania","2007","1.59717","2007","","","","","Labour Force Survey. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.","","","C","G","MALE","PERCENT"
"4","4.3","4.3.1","SE_ADT_EDUCTRN","Participation rate in formal and non-formal education and training, by sex (%)","8","Albania","2007","1.47468","2007","","","","","Labour Force Survey. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.","","","C","G","FEMALE","PERCENT"
"4","4.3","4.3.1","SE_ADT_EDUCTRN","Participation rate in formal and non-formal education and training, by sex (%)","8","Albania","2007","1.53492","2007","","","","","Labour Force Survey. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.","","","C","G","BOTHSEX","PERCENT"
"4","4.3","4.3.1","SE_ADT_EDUCTRN","Participation rate in formal and non-formal education and training, by sex (%)","8","Albania","2008","1.64189","2008","","","","","Labour Force Survey. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.","","","C","G","MALE","PERCENT"
"4","4.3","4.3.1","SE_ADT_EDUCTRN","Participation rate in formal and non-formal education and training, by sex (%)","8","Albania","2008","1.89852","2008","","","","","Labour Force Survey. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.","","","C","G","BOTHSEX","PERCENT"
"4","4.3","4.3.1","SE_ADT_EDUCTRN","Participation rate in formal and non-formal education and training, by sex (%)","8","Albania","2008","2.12108","2008","","","","","Labour Force Survey. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.","","","C","G","FEMALE","PERCENT"
"4","4.3","4.3.1","SE_ADT_EDUCTRN","Participation rate in formal and non-formal education and training, by sex (%)","8","Albania","2009","1.39056","2009","","","","","Labour Force Survey. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.","","","C","G","FEMALE","PERCENT"
"4","4.3","4.3.1","SE_ADT_EDUCTRN","Participation rate in formal and non-formal education and training, by sex (%)","8","Albania","2009","1.55904","2009","","","","","Labour Force Survey. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.","","","C","G","BOTHSEX","PERCENT"
"4","4.3","4.3.1","SE_ADT_EDUCTRN","Participation rate in formal and non-formal education and training, by sex (%)","8","Albania","2009","1.74657","2009","","","","","Labour Force Survey. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.","","","C","G","MALE","PERCENT"
"4","4.3","4.3.1","SE_ADT_EDUCTRN","Participation rate in formal and non-formal education and training, by sex (%)","276","Germany","2016","52","2016","","","","","Adult Education Survey (AES). Data extracted on 13 April 2021.","","","C","G","BOTHSEX","PERCENT"
"4","4.3","4.3.1","SE_ADT_EDUCTRN","Participation rate in formal and non-formal education and training, by sex (%)","276","Germany","2016","51.8","2016","","","","","Adult Education Survey (AES). Data extracted on 13 April 2021.","","","C","G","MALE","PERCENT"
"4","4.3","4.3.1","SE_ADT_EDUCTRN","Participation rate in formal and non-formal education and training, by sex (%)","288","Ghana","2013","1.65953","2013","","","","","GHAGHA - HIES - Living. Reference period for participation in education and training: unknown, likely 12 months for attendance in formal education, and last 6 weeks for attendance in non-formal education/training. Data extracted on 13 April 2021.","","","C","G","FEMALE","PERCENT"
"4","4.3","4.3.1","SE_ADT_EDUCTRN","Participation rate in formal and non-formal education and training, by sex (%)","288","Ghana","2013","2.61597","2013","","","","","GHAGHA - HIES - Living. Reference period for participation in education and training: unknown, likely 12 months for attendance in formal education, and last 6 weeks for attendance in non-formal education/training. Data extracted on 13 April 2021.","","","C","G","BOTHSEX","PERCENT"
"4","4.3","4.3.1","SE_ADT_EDUCTRN","Participation rate in formal and non-formal education and training, by sex (%)","288","Ghana","2013","3.73692","2013","","","","","GHAGHA - HIES - Living. Reference period for participation in education and training: unknown, likely 12 months for attendance in formal education, and last 6 weeks for attendance in non-formal education/training. Data extracted on 13 April 2021.","","","C","G","MALE","PERCENT"
"4","4.3","4.3.1","SE_ADT_EDUCTRN","Participation rate in formal and non-formal education and training, by sex (%)","288","Ghana","2015","4.3238","2015","","","","","Labour force survey. Reference period for participation in education and training: last 12 months for attendance in formal education, and last 6 weeks for attendance in non-formal education/training. Data extracted on 13 April 2021.","","","C","G","MALE","PERCENT"
"4","4.3","4.3.1","SE_ADT_EDUCTRN","Participation rate in formal and non-formal education and training, by sex (%)","288","Ghana","2015","2.90423","2015","","","","","Labour force survey. Reference period for participation in education and training: last 12 months for attendance in formal education, and last 6 weeks for attendance in non-formal education/training. Data extracted on 13 April 2021.","","","C","G","BOTHSEX","PERCENT"
"4","4.3","4.3.1","SE_ADT_EDUCTRN","Participation rate in formal and non-formal education and training, by sex (%)","288","Ghana","2015","1.82934","2015","","","","","Labour force survey. Reference period for participation in education and training: last 12 months for attendance in formal education, and last 6 weeks for attendance in non-formal education/training. Data extracted on 13 April 2021.","","","C","G","FEMALE","PERCENT"
"4","4.3","4.3.1","SE_ADT_EDUCTRN","Participation rate in formal and non-formal education and training, by sex (%)","8","Albania","2010","1.55519","2010","","","","","Labour Force Survey. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.","","","C","G","MALE","PERCENT"
"4","4.3","4.3.1","SE_ADT_EDUCTRN","Participation rate in formal and non-formal education and training, by sex (%)","8","Albania","2010","1.47551","2010","","","","","Labour Force Survey. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.","","","C","G","BOTHSEX","PERCENT"
"4","4.3","4.3.1","SE_ADT_EDUCTRN","Participation rate in formal and non-formal education and training, by sex (%)","8","Albania","2010","1.403","2010","","","","","Labour Force Survey. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.","","","C","G","FEMALE","PERCENT"
"4","4.3","4.3.1","SE_ADT_EDUCTRN","Participation rate in formal and non-formal education and training, by sex (%)","8","Albania","2013","1.23265","2013","","","","","Labour Force Survey. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.","","","C","G","FEMALE","PERCENT"
"4","4.3","4.3.1","SE_ADT_EDUCTRN","Participation rate in formal and non-formal education and training, by sex (%)","8","Albania","2013","1.38437","2013","","","","","Labour Force Survey. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.","","","C","G","BOTHSEX","PERCENT"
"4","4.3","4.3.1","SE_ADT_EDUCTRN","Participation rate in formal and non-formal education and training, by sex (%)","8","Albania","2016","9.2","2016","","","","","Adult Education Survey (AES). Data extracted on 13 April 2021.","","","C","G","BOTHSEX","PERCENT"
"4","4.3","4.3.1","SE_ADT_EDUCTRN","Participation rate in formal and non-formal education and training, by sex (%)","8","Albania","2016","8.8","2016","","","","","Adult Education Survey (AES). Data extracted on 13 April 2021.","","","C","G","MALE","PERCENT"
"4","4.3","4.3.1","SE_ADT_EDUCTRN","Participation rate in formal and non-formal education and training, by sex (%)","8","Albania","2016","9.5","2016","","","","","Adult Education Survey (AES). Data extracted on 13 April 2021.","","","C","G","FEMALE","PERCENT"
"4","4.3","4.3.1","SE_ADT_EDUCTRN","Participation rate in formal and non-formal education and training, by sex (%)","24","Angola","2004","9.73796","2004","","","","","Core Welfare Indicators Questionnaire. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.","","","C","G","BOTHSEX","PERCENT"
"4","4.3","4.3.1","SE_ADT_EDUCTRN","Participation rate in formal and non-formal education and training, by sex (%)","288","Ghana","2017","1.79245","2017","","","","","Living Standards Survey. Reference period for participation in education and training: unknown, likely 12 months for attendance in formal education, and last 6 weeks for attendance in non-formal education/training. Data extracted on 13 April 2021.","","","C","G","BOTHSEX","PERCENT"
"4","4.3","4.3.1","SE_ADT_EDUCTRN","Participation rate in formal and non-formal education and training, by sex (%)","288","Ghana","2017","2.38932","2017","","","","","Living Standards Survey. Reference period for participation in education and training: unknown, likely 12 months for attendance in formal education, and last 6 weeks for attendance in non-formal education/training. Data extracted on 13 April 2021.","","","C","G","MALE","PERCENT"
"4","4.3","4.3.1","SE_ADT_EDUCTRN","Participation rate in formal and non-formal education and training, by sex (%)","300","Greece","2007","14.3","2007","","","","","Adult Education Survey (AES). Data extracted on 13 April 2021.","","","C","G","MALE","PERCENT"
"4","4.3","4.3.1","SE_ADT_EDUCTRN","Participation rate in formal and non-formal education and training, by sex (%)","300","Greece","2007","14.5","2007","","","","","Adult Education Survey (AES). Data extracted on 13 April 2021.","","","C","G","BOTHSEX","PERCENT"
"4","4.3","4.3.1","SE_ADT_EDUCTRN","Participation rate in formal and non-formal education and training, by sex (%)","300","Greece","2007","14.6","2007","","","","","Adult Education Survey (AES). Data extracted on 13 April 2021.","","","C","G","FEMALE","PERCENT"
"4","4.3","4.3.1","SE_ADT_EDUCTRN","Participation rate in formal and non-formal education and training, by sex (%)","300","Greece","2011","13.1","2011","","","","","Adult Education Survey (AES). Data extracted on 13 April 2021.","","","C","G","FEMALE","PERCENT"
"4","4.3","4.3.1","SE_ADT_EDUCTRN","Participation rate in formal and non-formal education and training, by sex (%)","300","Greece","2011","11.7","2011","","","","","Adult Education Survey (AES). Data extracted on 13 April 2021.","","","C","G","BOTHSEX","PERCENT"
"4","4.3","4.3.1","SE_ADT_EDUCTRN","Participation rate in formal and non-formal education and training, by sex (%)","300","Greece","2011","10.3","2011","","","","","Adult Education Survey (AES). Data extracted on 13 April 2021.","","","C","G","MALE","PERCENT"
"4","4.3","4.3.1","SE_ADT_EDUCTRN","Participation rate in formal and non-formal education and training, by sex (%)","300","Greece","2016","15.9","2016","","","","","Adult Education Survey (AES). Data extracted on 13 April 2021.","","","C","G","MALE","PERCENT"
"4","4.3","4.3.1","SE_ADT_EDUCTRN","Participation rate in formal and non-formal education and training, by sex (%)","300","Greece","2016","16.7","2016","","","","","Adult Education Survey (AES). Data extracted on 13 April 2021.","","","C","G","BOTHSEX","PERCENT"
"4","4.3","4.3.1","SE_ADT_EDUCTRN","Participation rate in formal and non-formal education and training, by sex (%)","24","Angola","2004","8.83035","2004","","","","","Core Welfare Indicators Questionnaire. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.","","","C","G","FEMALE","PERCENT"
"4","4.3","4.3.1","SE_ADT_EDUCTRN","Participation rate in formal and non-formal education and training, by sex (%)","24","Angola","2004","10.61021","2004","","","","","Core Welfare Indicators Questionnaire. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.","","","C","G","MALE","PERCENT"
"4","4.3","4.3.1","SE_ADT_EDUCTRN","Participation rate in formal and non-formal education and training, by sex (%)","24","Angola","2011","14.50611","2011","","","","","Core Welfare Indicators Questionnaire. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.","","","C","G","MALE","PERCENT"
"4","4.3","4.3.1","SE_ADT_EDUCTRN","Participation rate in formal and non-formal education and training, by sex (%)","24","Angola","2011","13.11359","2011","","","","","Core Welfare Indicators Questionnaire. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.","","","C","G","FEMALE","PERCENT"
"4","4.3","4.3.1","SE_ADT_EDUCTRN","Participation rate in formal and non-formal education and training, by sex (%)","24","Angola","2011","13.77339","2011","","","","","Core Welfare Indicators Questionnaire. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.","","","C","G","BOTHSEX","PERCENT"
"4","4.3","4.3.1","SE_ADT_EDUCTRN","Participation rate in formal and non-formal education and training, by sex (%)","32","Argentina","2004","6.35353","2004","","","","","Permanent Household Survey (Urban). Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.","","","C","G","FEMALE","PERCENT"
"4","4.3","4.3.1","SE_ADT_EDUCTRN","Participation rate in formal and non-formal education and training, by sex (%)","32","Argentina","2004","5.86885","2004","","","","","Permanent Household Survey (Urban). Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.","","","C","G","BOTHSEX","PERCENT"
"4","4.3","4.3.1","SE_ADT_EDUCTRN","Participation rate in formal and non-formal education and training, by sex (%)","32","Argentina","2004","5.32517","2004","","","","","Permanent Household Survey (Urban). Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.","","","C","G","MALE","PERCENT"
