Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Age],[Nature],[Observation Status],[Reporting Type],[Sex],[Units]
"5","5.5","5.5.2","IC_GEN_MGTN_19ICLS","Proportion of women in senior and middle management positions - 19th ICLS (%)","36","Australia","2019","34.65","2019","","","","","HIES - Household, Income and Labour Dynamics Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTN_19ICLS","Proportion of women in senior and middle management positions - 19th ICLS (%)","36","Australia","2020","34.16","2020","","","","","HIES - Household, Income and Labour Dynamics Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTN_19ICLS","Proportion of women in senior and middle management positions - 19th ICLS (%)","40","Austria","2000","28.14","2000","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTN_19ICLS","Proportion of women in senior and middle management positions - 19th ICLS (%)","40","Austria","2001","29.33","2001","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTN_19ICLS","Proportion of women in senior and middle management positions - 19th ICLS (%)","40","Austria","2002","30.78","2002","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTN_19ICLS","Proportion of women in senior and middle management positions - 19th ICLS (%)","40","Austria","2003","28.54","2003","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTN_19ICLS","Proportion of women in senior and middle management positions - 19th ICLS (%)","40","Austria","2004","23.02","2004","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTN_19ICLS","Proportion of women in senior and middle management positions - 19th ICLS (%)","40","Austria","2005","21.5","2005","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTN_19ICLS","Proportion of women in senior and middle management positions - 19th ICLS (%)","40","Austria","2006","20.96","2006","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTN_19ICLS","Proportion of women in senior and middle management positions - 19th ICLS (%)","40","Austria","2007","21","2007","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTN_19ICLS","Proportion of women in senior and middle management positions - 19th ICLS (%)","40","Austria","2008","25.19","2008","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTN_19ICLS","Proportion of women in senior and middle management positions - 19th ICLS (%)","40","Austria","2009","23.25","2009","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTN_19ICLS","Proportion of women in senior and middle management positions - 19th ICLS (%)","40","Austria","2010","25.42","2010","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTN_19ICLS","Proportion of women in senior and middle management positions - 19th ICLS (%)","40","Austria","2011","26.07","2011","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTN_19ICLS","Proportion of women in senior and middle management positions - 19th ICLS (%)","40","Austria","2012","27.13","2012","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTN_19ICLS","Proportion of women in senior and middle management positions - 19th ICLS (%)","40","Austria","2013","26.33","2013","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTN_19ICLS","Proportion of women in senior and middle management positions - 19th ICLS (%)","40","Austria","2014","27.85","2014","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTN_19ICLS","Proportion of women in senior and middle management positions - 19th ICLS (%)","40","Austria","2015","27.88","2015","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTN_19ICLS","Proportion of women in senior and middle management positions - 19th ICLS (%)","40","Austria","2016","29.52","2016","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTN_19ICLS","Proportion of women in senior and middle management positions - 19th ICLS (%)","40","Austria","2017","29.19","2017","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTN_19ICLS","Proportion of women in senior and middle management positions - 19th ICLS (%)","40","Austria","2018","28.86","2018","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTN_19ICLS","Proportion of women in senior and middle management positions - 19th ICLS (%)","40","Austria","2019","32.01","2019","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTN_19ICLS","Proportion of women in senior and middle management positions - 19th ICLS (%)","40","Austria","2020","31.47","2020","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTN_19ICLS","Proportion of women in senior and middle management positions - 19th ICLS (%)","52","Barbados","2015","61.33","2015","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTN_19ICLS","Proportion of women in senior and middle management positions - 19th ICLS (%)","52","Barbados","2016","52.3","2016","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTN_19ICLS","Proportion of women in senior and middle management positions - 19th ICLS (%)","52","Barbados","2017","52.86","2017","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTN_19ICLS","Proportion of women in senior and middle management positions - 19th ICLS (%)","52","Barbados","2018","49.43","2018","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTN_19ICLS","Proportion of women in senior and middle management positions - 19th ICLS (%)","52","Barbados","2019","47.72","2019","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTN_19ICLS","Proportion of women in senior and middle management positions - 19th ICLS (%)","56","Belgium","2000","24.53","2000","","","","","LFS - EU Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTN_19ICLS","Proportion of women in senior and middle management positions - 19th ICLS (%)","56","Belgium","2001","28.38","2001","","","","","LFS - EU Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTN_19ICLS","Proportion of women in senior and middle management positions - 19th ICLS (%)","56","Belgium","2002","27.97","2002","","","","","LFS - EU Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTN_19ICLS","Proportion of women in senior and middle management positions - 19th ICLS (%)","56","Belgium","2003","27.33","2003","","","","","LFS - EU Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTN_19ICLS","Proportion of women in senior and middle management positions - 19th ICLS (%)","56","Belgium","2004","26.91","2004","","","","","LFS - EU Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTN_19ICLS","Proportion of women in senior and middle management positions - 19th ICLS (%)","56","Belgium","2005","30.24","2005","","","","","LFS - EU Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTN_19ICLS","Proportion of women in senior and middle management positions - 19th ICLS (%)","56","Belgium","2006","31.13","2006","","","","","LFS - EU Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTN_19ICLS","Proportion of women in senior and middle management positions - 19th ICLS (%)","56","Belgium","2007","33.58","2007","","","","","LFS - EU Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTN_19ICLS","Proportion of women in senior and middle management positions - 19th ICLS (%)","56","Belgium","2008","31.9","2008","","","","","LFS - EU Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTN_19ICLS","Proportion of women in senior and middle management positions - 19th ICLS (%)","56","Belgium","2009","34.57","2009","","","","","LFS - EU Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTN_19ICLS","Proportion of women in senior and middle management positions - 19th ICLS (%)","56","Belgium","2010","34.77","2010","","","","","LFS - EU Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTN_19ICLS","Proportion of women in senior and middle management positions - 19th ICLS (%)","56","Belgium","2011","30.45","2011","","","","","LFS - EU Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTN_19ICLS","Proportion of women in senior and middle management positions - 19th ICLS (%)","56","Belgium","2012","31.67","2012","","","","","LFS - EU Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTN_19ICLS","Proportion of women in senior and middle management positions - 19th ICLS (%)","56","Belgium","2013","30.75","2013","","","","","LFS - EU Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTN_19ICLS","Proportion of women in senior and middle management positions - 19th ICLS (%)","56","Belgium","2014","31.3","2014","","","","","LFS - EU Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTN_19ICLS","Proportion of women in senior and middle management positions - 19th ICLS (%)","56","Belgium","2015","31.04","2015","","","","","LFS - EU Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTN_19ICLS","Proportion of women in senior and middle management positions - 19th ICLS (%)","56","Belgium","2016","31.98","2016","","","","","LFS - EU Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTN_19ICLS","Proportion of women in senior and middle management positions - 19th ICLS (%)","56","Belgium","2017","32.94","2017","","","","","LFS - EU Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTN_19ICLS","Proportion of women in senior and middle management positions - 19th ICLS (%)","56","Belgium","2018","32.87","2018","","","","","LFS - EU Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTN_19ICLS","Proportion of women in senior and middle management positions - 19th ICLS (%)","56","Belgium","2019","35.07","2019","","","","","LFS - EU Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTN_19ICLS","Proportion of women in senior and middle management positions - 19th ICLS (%)","56","Belgium","2020","36.51","2020","","","","","LFS - EU Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTN_19ICLS","Proportion of women in senior and middle management positions - 19th ICLS (%)","72","Botswana","2019","54.17","2019","","","","","HS - Multi-Topic Household Survey","","Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTN_19ICLS","Proportion of women in senior and middle management positions - 19th ICLS (%)","72","Botswana","2020","55.25","2020","","","","","HS - Multi-Topic Household Survey","","Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTN_19ICLS","Proportion of women in senior and middle management positions - 19th ICLS (%)","76","Brazil","2012","35.62","2012","","","","","HS - Continuous National Household Sample Survey","","Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTN_19ICLS","Proportion of women in senior and middle management positions - 19th ICLS (%)","76","Brazil","2013","36.18","2013","","","","","HS - Continuous National Household Sample Survey","","Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTN_19ICLS","Proportion of women in senior and middle management positions - 19th ICLS (%)","76","Brazil","2014","36.48","2014","","","","","HS - Continuous National Household Sample Survey","","Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTN_19ICLS","Proportion of women in senior and middle management positions - 19th ICLS (%)","76","Brazil","2015","37.1","2015","","","","","HS - Continuous National Household Sample Survey","","Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTN_19ICLS","Proportion of women in senior and middle management positions - 19th ICLS (%)","76","Brazil","2016","37.56","2016","","","","","HS - Continuous National Household Sample Survey","","Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTN_19ICLS","Proportion of women in senior and middle management positions - 19th ICLS (%)","76","Brazil","2017","37.66","2017","","","","","HS - Continuous National Household Sample Survey","","Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTN_19ICLS","Proportion of women in senior and middle management positions - 19th ICLS (%)","76","Brazil","2018","37.86","2018","","","","","HS - Continuous National Household Sample Survey","","Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTN_19ICLS","Proportion of women in senior and middle management positions - 19th ICLS (%)","76","Brazil","2019","37.59","2019","","","","","HS - Continuous National Household Sample Survey","","Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTN_19ICLS","Proportion of women in senior and middle management positions - 19th ICLS (%)","76","Brazil","2020","35.47","2020","","","","","HS - Continuous National Household Sample Survey","","Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTN_19ICLS","Proportion of women in senior and middle management positions - 19th ICLS (%)","96","Brunei Darussalam","2014","32.51","2014","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTN_19ICLS","Proportion of women in senior and middle management positions - 19th ICLS (%)","96","Brunei Darussalam","2017","36.97","2017","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTN_19ICLS","Proportion of women in senior and middle management positions - 19th ICLS (%)","96","Brunei Darussalam","2018","34.55","2018","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTN_19ICLS","Proportion of women in senior and middle management positions - 19th ICLS (%)","96","Brunei Darussalam","2019","32.26","2019","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTN_19ICLS","Proportion of women in senior and middle management positions - 19th ICLS (%)","96","Brunei Darussalam","2020","37.43","2020","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTN_19ICLS","Proportion of women in senior and middle management positions - 19th ICLS (%)","100","Bulgaria","2000","37.46","2000","","","","","LFS - EU Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTN_19ICLS","Proportion of women in senior and middle management positions - 19th ICLS (%)","100","Bulgaria","2001","40.52","2001","","","","","LFS - EU Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTN_19ICLS","Proportion of women in senior and middle management positions - 19th ICLS (%)","100","Bulgaria","2002","42.31","2002","","","","","LFS - EU Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTN_19ICLS","Proportion of women in senior and middle management positions - 19th ICLS (%)","100","Bulgaria","2003","37.8","2003","","","","","LFS - EU Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTN_19ICLS","Proportion of women in senior and middle management positions - 19th ICLS (%)","100","Bulgaria","2004","41.43","2004","","","","","LFS - EU Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTN_19ICLS","Proportion of women in senior and middle management positions - 19th ICLS (%)","100","Bulgaria","2005","40.61","2005","","","","","LFS - EU Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTN_19ICLS","Proportion of women in senior and middle management positions - 19th ICLS (%)","100","Bulgaria","2006","37.56","2006","","","","","LFS - EU Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTN_19ICLS","Proportion of women in senior and middle management positions - 19th ICLS (%)","100","Bulgaria","2007","36.41","2007","","","","","LFS - EU Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTN_19ICLS","Proportion of women in senior and middle management positions - 19th ICLS (%)","100","Bulgaria","2008","36.23","2008","","","","","LFS - EU Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTN_19ICLS","Proportion of women in senior and middle management positions - 19th ICLS (%)","100","Bulgaria","2009","36.42","2009","","","","","LFS - EU Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTN_19ICLS","Proportion of women in senior and middle management positions - 19th ICLS (%)","100","Bulgaria","2010","38.59","2010","","","","","LFS - EU Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTN_19ICLS","Proportion of women in senior and middle management positions - 19th ICLS (%)","100","Bulgaria","2011","38.04","2011","","","","","LFS - EU Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
