Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Age],[Nature],[Observation Status],[Reporting Type],[Sex],[Units]
"5","5.5","5.5.2","IC_GEN_MGTL_19ICLS","Proportion of women in managerial positions - 19th ICLS (%)","36","Australia","2008","35.53","2008","","","","","LFS - Labour Force Survey","","Employment definition: Other nonstandard definition | Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Working time arrangement coverage: Full-time and part time workers","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTL_19ICLS","Proportion of women in managerial positions - 19th ICLS (%)","36","Australia","2009","35.53","2009","","","","","LFS - Labour Force Survey","","Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Working time arrangement coverage: Full-time and part time workers","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTL_19ICLS","Proportion of women in managerial positions - 19th ICLS (%)","36","Australia","2010","34.41","2010","","","","","LFS - Labour Force Survey","","Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Working time arrangement coverage: Full-time and part time workers","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTL_19ICLS","Proportion of women in managerial positions - 19th ICLS (%)","36","Australia","2011","36.11","2011","","","","","LFS - Labour Force Survey","","Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Working time arrangement coverage: Full-time and part time workers","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTL_19ICLS","Proportion of women in managerial positions - 19th ICLS (%)","36","Australia","2012","35.74","2012","","","","","LFS - Labour Force Survey","","Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Working time arrangement coverage: Full-time and part time workers","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTL_19ICLS","Proportion of women in managerial positions - 19th ICLS (%)","36","Australia","2013","35.83","2013","","","","","LFS - Labour Force Survey","","Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Working time arrangement coverage: Full-time and part time workers","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTL_19ICLS","Proportion of women in managerial positions - 19th ICLS (%)","36","Australia","2014","36.32","2014","","","","","LFS - Labour Force Survey","","Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Working time arrangement coverage: Full-time and part time workers","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTL_19ICLS","Proportion of women in managerial positions - 19th ICLS (%)","36","Australia","2015","37.69","2015","","","","","LFS - Labour Force Survey","","Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Working time arrangement coverage: Full-time and part time workers","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTL_19ICLS","Proportion of women in managerial positions - 19th ICLS (%)","36","Australia","2016","36.74","2016","","","","","LFS - Labour Force Survey","","Employment definition: Excluding own-use production workers | Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding both institutional population and armed forces and/or conscripts","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTL_19ICLS","Proportion of women in managerial positions - 19th ICLS (%)","36","Australia","2017","38.65","2017","","","","","LFS - Labour Force Survey","","Employment definition: Excluding own-use production workers | Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding both institutional population and armed forces and/or conscripts","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTL_19ICLS","Proportion of women in managerial positions - 19th ICLS (%)","36","Australia","2018","37.8","2018","","","","","LFS - Labour Force Survey","","Employment definition: Excluding own-use production workers | Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding both institutional population and armed forces and/or conscripts","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTL_19ICLS","Proportion of women in managerial positions - 19th ICLS (%)","36","Australia","2019","39.16","2019","","","","","LFS - Labour Force Survey","","Employment definition: Excluding own-use production workers | Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding both institutional population and armed forces and/or conscripts","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTL_19ICLS","Proportion of women in managerial positions - 19th ICLS (%)","36","Australia","2020","39.95","2020","","","","","LFS - Labour Force Survey","","Employment definition: Excluding own-use production workers | Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding both institutional population and armed forces and/or conscripts","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTL_19ICLS","Proportion of women in managerial positions - 19th ICLS (%)","40","Austria","2000","29.99","2000","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTL_19ICLS","Proportion of women in managerial positions - 19th ICLS (%)","40","Austria","2001","30.05","2001","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTL_19ICLS","Proportion of women in managerial positions - 19th ICLS (%)","40","Austria","2002","29.27","2002","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTL_19ICLS","Proportion of women in managerial positions - 19th ICLS (%)","40","Austria","2003","27.4","2003","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTL_19ICLS","Proportion of women in managerial positions - 19th ICLS (%)","40","Austria","2004","26.72","2004","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTL_19ICLS","Proportion of women in managerial positions - 19th ICLS (%)","40","Austria","2005","26.82","2005","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTL_19ICLS","Proportion of women in managerial positions - 19th ICLS (%)","40","Austria","2006","27.92","2006","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTL_19ICLS","Proportion of women in managerial positions - 19th ICLS (%)","40","Austria","2007","26.16","2007","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTL_19ICLS","Proportion of women in managerial positions - 19th ICLS (%)","40","Austria","2008","28.12","2008","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTL_19ICLS","Proportion of women in managerial positions - 19th ICLS (%)","40","Austria","2009","27.35","2009","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTL_19ICLS","Proportion of women in managerial positions - 19th ICLS (%)","40","Austria","2010","28.92","2010","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTL_19ICLS","Proportion of women in managerial positions - 19th ICLS (%)","40","Austria","2011","27.5","2011","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTL_19ICLS","Proportion of women in managerial positions - 19th ICLS (%)","40","Austria","2012","30.08","2012","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTL_19ICLS","Proportion of women in managerial positions - 19th ICLS (%)","40","Austria","2013","29.35","2013","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTL_19ICLS","Proportion of women in managerial positions - 19th ICLS (%)","40","Austria","2014","30.31","2014","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTL_19ICLS","Proportion of women in managerial positions - 19th ICLS (%)","40","Austria","2015","29.68","2015","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTL_19ICLS","Proportion of women in managerial positions - 19th ICLS (%)","40","Austria","2016","31.79","2016","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTL_19ICLS","Proportion of women in managerial positions - 19th ICLS (%)","40","Austria","2017","31.8","2017","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTL_19ICLS","Proportion of women in managerial positions - 19th ICLS (%)","40","Austria","2018","31.59","2018","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTL_19ICLS","Proportion of women in managerial positions - 19th ICLS (%)","40","Austria","2019","33.24","2019","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTL_19ICLS","Proportion of women in managerial positions - 19th ICLS (%)","40","Austria","2020","32.79","2020","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTL_19ICLS","Proportion of women in managerial positions - 19th ICLS (%)","44","Bahamas","2001","39.94","2001","","","","","LFS - Labour Force & Household Survey","","Data reference period: April | Population coverage: Excluding armed forces and/or conscripts","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTL_19ICLS","Proportion of women in managerial positions - 19th ICLS (%)","44","Bahamas","2002","40.43","2002","","","","","LFS - Labour Force & Household Survey","","Data reference period: April | Population coverage: Excluding armed forces and/or conscripts","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTL_19ICLS","Proportion of women in managerial positions - 19th ICLS (%)","44","Bahamas","2003","40.37","2003","","","","","LFS - Labour Force & Household Survey","","Data reference period: April | Population coverage: Excluding armed forces and/or conscripts","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTL_19ICLS","Proportion of women in managerial positions - 19th ICLS (%)","44","Bahamas","2004","42.8","2004","","","","","LFS - Labour Force & Household Survey","","Data reference period: April | Population coverage: Excluding armed forces and/or conscripts","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTL_19ICLS","Proportion of women in managerial positions - 19th ICLS (%)","44","Bahamas","2005","45.79","2005","","","","","LFS - Labour Force & Household Survey","","Data reference period: April | Population coverage: Excluding armed forces and/or conscripts","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTL_19ICLS","Proportion of women in managerial positions - 19th ICLS (%)","44","Bahamas","2006","41.39","2006","","","","","LFS - Labour Force & Household Survey","","Data reference period: May | Population coverage: Excluding armed forces and/or conscripts","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTL_19ICLS","Proportion of women in managerial positions - 19th ICLS (%)","44","Bahamas","2007","43.24","2007","","","","","LFS - Labour Force & Household Survey","","Data reference period: April | Population coverage: Excluding armed forces and/or conscripts","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTL_19ICLS","Proportion of women in managerial positions - 19th ICLS (%)","44","Bahamas","2008","46.34","2008","","","","","LFS - Labour Force & Household Survey","","Data reference period: April | Population coverage: Excluding armed forces and/or conscripts","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTL_19ICLS","Proportion of women in managerial positions - 19th ICLS (%)","44","Bahamas","2009","44.41","2009","","","","","LFS - Labour Force & Household Survey","","Data reference period: May","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTL_19ICLS","Proportion of women in managerial positions - 19th ICLS (%)","44","Bahamas","2011","51.64","2011","","","","","LFS - Labour Force & Household Survey","","Data reference period: May | Reference group coverage: Total employment","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTL_19ICLS","Proportion of women in managerial positions - 19th ICLS (%)","48","Bahrain","2001","12.32","2001","","","","","PC - Population Census","","Data reference period: April","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTL_19ICLS","Proportion of women in managerial positions - 19th ICLS (%)","48","Bahrain","2004","10.59","2004","","","","","LFS - Labour Force Survey","","Data reference period: November | Reference group coverage: Total employment","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTL_19ICLS","Proportion of women in managerial positions - 19th ICLS (%)","48","Bahrain","2015","21.56","2015","","","","","OE - Estimates of Central informatics organization","","","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTL_19ICLS","Proportion of women in managerial positions - 19th ICLS (%)","51","Armenia","2018","25.84","2018","","","","","LFS - Household Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old | Employment definition: Excluding own-use production workers","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTL_19ICLS","Proportion of women in managerial positions - 19th ICLS (%)","51","Armenia","2019","26.19","2019","","","","","LFS - Household Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old | Employment definition: Excluding own-use production workers","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTL_19ICLS","Proportion of women in managerial positions - 19th ICLS (%)","51","Armenia","2020","30.86","2020","","","","","LFS - Household Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old | Employment definition: Excluding own-use production workers","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTL_19ICLS","Proportion of women in managerial positions - 19th ICLS (%)","52","Barbados","2000","35.05","2000","","","","","LFS - Labour Force Survey","","","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTL_19ICLS","Proportion of women in managerial positions - 19th ICLS (%)","52","Barbados","2001","41.28","2001","","","","","LFS - Labour Force Survey","","","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTL_19ICLS","Proportion of women in managerial positions - 19th ICLS (%)","52","Barbados","2002","42.16","2002","","","","","LFS - Labour Force Survey","","","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTL_19ICLS","Proportion of women in managerial positions - 19th ICLS (%)","52","Barbados","2003","44.9","2003","","","","","LFS - Labour Force Survey","","Population coverage: Excluding armed forces and/or conscripts","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTL_19ICLS","Proportion of women in managerial positions - 19th ICLS (%)","52","Barbados","2004","43.44","2004","","","","","LFS - Labour Force Survey","","Population coverage: Excluding armed forces and/or conscripts","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTL_19ICLS","Proportion of women in managerial positions - 19th ICLS (%)","52","Barbados","2013","48.25","2013","","","","","LFS - Labour Force Survey","","Population coverage: Excluding armed forces and/or conscripts","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTL_19ICLS","Proportion of women in managerial positions - 19th ICLS (%)","52","Barbados","2014","48.57","2014","","","","","LFS - Labour Force Survey","","Population coverage: Excluding armed forces and/or conscripts","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTL_19ICLS","Proportion of women in managerial positions - 19th ICLS (%)","52","Barbados","2015","50.87","2015","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTL_19ICLS","Proportion of women in managerial positions - 19th ICLS (%)","52","Barbados","2016","48.89","2016","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTL_19ICLS","Proportion of women in managerial positions - 19th ICLS (%)","52","Barbados","2017","48.99","2017","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTL_19ICLS","Proportion of women in managerial positions - 19th ICLS (%)","52","Barbados","2018","46.51","2018","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTL_19ICLS","Proportion of women in managerial positions - 19th ICLS (%)","52","Barbados","2019","49.27","2019","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTL_19ICLS","Proportion of women in managerial positions - 19th ICLS (%)","56","Belgium","2000","32.07","2000","","","","","LFS - EU Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTL_19ICLS","Proportion of women in managerial positions - 19th ICLS (%)","56","Belgium","2001","32.88","2001","","","","","LFS - EU Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTL_19ICLS","Proportion of women in managerial positions - 19th ICLS (%)","56","Belgium","2002","31.8","2002","","","","","LFS - EU Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTL_19ICLS","Proportion of women in managerial positions - 19th ICLS (%)","56","Belgium","2003","29.9","2003","","","","","LFS - EU Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTL_19ICLS","Proportion of women in managerial positions - 19th ICLS (%)","56","Belgium","2004","29.88","2004","","","","","LFS - EU Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTL_19ICLS","Proportion of women in managerial positions - 19th ICLS (%)","56","Belgium","2005","31.81","2005","","","","","LFS - EU Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTL_19ICLS","Proportion of women in managerial positions - 19th ICLS (%)","56","Belgium","2006","31.47","2006","","","","","LFS - EU Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTL_19ICLS","Proportion of women in managerial positions - 19th ICLS (%)","56","Belgium","2007","33.87","2007","","","","","LFS - EU Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTL_19ICLS","Proportion of women in managerial positions - 19th ICLS (%)","56","Belgium","2008","32.68","2008","","","","","LFS - EU Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTL_19ICLS","Proportion of women in managerial positions - 19th ICLS (%)","56","Belgium","2009","33.99","2009","","","","","LFS - EU Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTL_19ICLS","Proportion of women in managerial positions - 19th ICLS (%)","56","Belgium","2010","34.1","2010","","","","","LFS - EU Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTL_19ICLS","Proportion of women in managerial positions - 19th ICLS (%)","56","Belgium","2011","29.9","2011","","","","","LFS - EU Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTL_19ICLS","Proportion of women in managerial positions - 19th ICLS (%)","56","Belgium","2012","32.44","2012","","","","","LFS - EU Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTL_19ICLS","Proportion of women in managerial positions - 19th ICLS (%)","56","Belgium","2013","31.42","2013","","","","","LFS - EU Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTL_19ICLS","Proportion of women in managerial positions - 19th ICLS (%)","56","Belgium","2014","31.65","2014","","","","","LFS - EU Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTL_19ICLS","Proportion of women in managerial positions - 19th ICLS (%)","56","Belgium","2015","32.56","2015","","","","","LFS - EU Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTL_19ICLS","Proportion of women in managerial positions - 19th ICLS (%)","56","Belgium","2016","32.66","2016","","","","","LFS - EU Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTL_19ICLS","Proportion of women in managerial positions - 19th ICLS (%)","56","Belgium","2017","33.19","2017","","","","","LFS - EU Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTL_19ICLS","Proportion of women in managerial positions - 19th ICLS (%)","56","Belgium","2018","34.03","2018","","","","","LFS - EU Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTL_19ICLS","Proportion of women in managerial positions - 19th ICLS (%)","56","Belgium","2019","35.03","2019","","","","","LFS - EU Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTL_19ICLS","Proportion of women in managerial positions - 19th ICLS (%)","56","Belgium","2020","35.98","2020","","","","","LFS - EU Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTL_19ICLS","Proportion of women in managerial positions - 19th ICLS (%)","60","Bermuda","2000","55.04","2000","","","","","PC - Census of Population & Housing","","Data reference period: May","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTL_19ICLS","Proportion of women in managerial positions - 19th ICLS (%)","60","Bermuda","2009","48.91","2009","","","","","LFS - Labour Force Survey","","Data reference period: May | Age coverage - minimum age: 16 years old","15+","C","A","G","FEMALE","PERCENT"
"5","5.5","5.5.2","IC_GEN_MGTL_19ICLS","Proportion of women in managerial positions - 19th ICLS (%)","60","Bermuda","2010","43.5","2010","","","","","LFS - Labour Force Survey","","Data reference period: May | Age coverage - minimum age: 16 years old","15+","C","A","G","FEMALE","PERCENT"
