Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Nature],[Observation Status],[Reporting Type],[Units]
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","1","World","2011","73.7","2011","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2024)","","","N","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","1","World","2012","75.6","2012","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2024)","","","N","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","1","World","2013","76.9","2013","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2024)","","","N","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","1","World","2014","78.5","2014","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2024)","","","N","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","1","World","2015","79.5","2015","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2024)","","","N","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","1","World","2016","80.7","2016","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2024)","","","N","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","1","World","2017","81.8","2017","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2024)","","","N","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","1","World","2018","82.5","2018","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2024)","","","N","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","1","World","2019","83.3","2019","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2024)","","","N","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","1","World","2020","83.9","2020","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2024)","","","N","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","1","World","2021","84.7","2021","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2024)","","","N","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","1","World","2022","85.5","2022","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2024)","","","N","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","1","World","2023","86.3","2023","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2024)","","","N","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","2","Africa","2000","42.8","2000","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2024)","","","N","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","2","Africa","2001","43.4","2001","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2024)","","","N","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","2","Africa","2002","44","2002","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2024)","","","N","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","2","Africa","2003","44.8","2003","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2024)","","","N","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","2","Africa","2004","45.6","2004","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2024)","","","N","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","2","Africa","2005","46.5","2005","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2024)","","","N","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","2","Africa","2006","47.5","2006","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2024)","","","N","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","2","Africa","2007","48.6","2007","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2024)","","","N","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","2","Africa","2008","50","2008","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2024)","","","N","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","2","Africa","2009","51.5","2009","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2024)","","","N","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","2","Africa","2010","53.3","2010","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2024)","","","N","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","2","Africa","2011","54.9","2011","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2024)","","","N","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","2","Africa","2012","56.6","2012","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2024)","","","N","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","2","Africa","2013","58.3","2013","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2024)","","","N","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","2","Africa","2014","60","2014","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2024)","","","N","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","2","Africa","2015","61.8","2015","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2024)","","","N","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","2","Africa","2016","63.5","2016","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2024)","","","N","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","2","Africa","2017","65.6","2017","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2024)","","","N","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","2","Africa","2018","67.6","2018","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2024)","","","N","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","2","Africa","2019","69.5","2019","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2024)","","","N","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","2","Africa","2020","71.3","2020","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2024)","","","N","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","2","Africa","2021","72.9","2021","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2024)","","","N","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","2","Africa","2022","74.4","2022","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2024)","","","N","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","2","Africa","2023","75.7","2023","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2024)","","","N","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","4","Afghanistan","2003","14.3","2003","","","","","Multiple Indicator Cluster Survey - 2003 Afghanistan. Afghanistan: Central Statistics Office [Afghanistan], United Nations Children’s Fund (UNICEF); 2004.","","","C","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","4","Afghanistan","2010","34.3","2010","","","","","Afghanistan Mortality Survey 2010. Calverton: Afghan Public Health Institute, Ministry of Public Health (APHI/MoPH) [Afghanistan], Central Statistics Organization (CSO) [Afghanistan], ICF Macro, Indian Institute of Health Management Research (IIHMR) [India], and World Health Organization Regional Office for the Eastern Mediterranean (WHO/EMRO) [Egypt]; 2011.","","","C","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","4","Afghanistan","2011","38.6","2010 - 2011","","","","","Central Statistics Organisation (CSO), UNICEF. Afghanistan Multiple Indicator Cluster Survey 2010-2011: Final Report. Kabul: Central Statistics Organisation (CSO), UNICEF; 2012.","","","C","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","4","Afghanistan","2012","39.9","2011 - 2012","","","","","National Risk and Vulnerability Assessment 2011-12. Afghanistan Living Condition Survey. Kabul: Central Statistics Organization (CSO); 2014.","","","C","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","4","Afghanistan","2014","45.2","2013 - 2014","","","","","Afghanistan Living Conditions Survey 2013-14. National Risk and Vulnerability Assessment. Kabul: Central Statistics Organization (CSO); 2016.","","","C","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","4","Afghanistan","2015","50.5","2015","","","","","Central Statistics Organization (CSO), Ministry of Public Health (MoPH), ICF. Afghanistan Demographic and Health Survey 2015. Kabul, Afghanistan: Central Statistics Organization; 2017.","","","C","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","4","Afghanistan","2017","53.4","2016 - 2017","","","","","Afghanistan Living Conditions Survey 2016-17. Kabul: Central Statistics Organization (CSO); 2018.","","","C","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","4","Afghanistan","2018","58.8","2018","","","","","Afghanistan Health Survey 2018. Amsterdam: KIT Royal Tropical Institute; 2018.","","","C","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","4","Afghanistan","2020","61.8","2019 - 2020","","","","","Afghanistan 2019-2020 Income, Expenditure & Labour Force Survey; National Statistics and Information Authority","","","C","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","4","Afghanistan","2023","67.5","2022 - 2023","","","","","UNICEF. 2023. Afghanistan Multiple Indicator Cluster Survey 2022-23, Summary Findings Report.
Kabul, Afghanistan: UNICEF.","","","C","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","5","South America","2000","90.9","2000","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2024)","","","N","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","5","South America","2001","91.4","2001","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2024)","","","N","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","5","South America","2002","91.8","2002","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2024)","","","N","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","5","South America","2003","92.2","2003","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2024)","","","N","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","5","South America","2004","92.7","2004","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2024)","","","N","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","5","South America","2005","93.2","2005","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2024)","","","N","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","5","South America","2006","93.7","2006","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2024)","","","N","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","5","South America","2007","94.3","2007","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2024)","","","N","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","5","South America","2008","94.9","2008","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2024)","","","N","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","5","South America","2009","95.3","2009","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2024)","","","N","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","5","South America","2010","95.8","2010","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2024)","","","N","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","5","South America","2011","96.1","2011","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2024)","","","N","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","5","South America","2012","96.5","2012","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2024)","","","N","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","5","South America","2013","96.8","2013","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2024)","","","N","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","5","South America","2014","97","2014","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2024)","","","N","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","5","South America","2015","97.2","2015","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2024)","","","N","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","5","South America","2016","97.3","2016","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2024)","","","N","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","5","South America","2017","97.5","2017","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2024)","","","N","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","5","South America","2018","97.5","2018","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2024)","","","N","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","5","South America","2019","97.5","2019","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2024)","","","N","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","5","South America","2020","97.6","2020","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2024)","","","N","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","5","South America","2021","97.6","2021","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2024)","","","N","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","5","South America","2022","97.6","2022","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2024)","","","N","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","5","South America","2023","97.7","2023","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2024)","","","N","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","8","Albania","2000","99.1","2000","","","","","Multiple Indicator Cluster Survey Report Albania 2000. Tirana: National Institute of Statistics, United Nations Children’s Fund (UNICEF); 2000.","","","C","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","8","Albania","2002","98","2002","","","","","Albania Poverty Assessment. Report No. 26213-AL. Washington DC: World Bank; 2003.","","","C","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","8","Albania","2005","99.8","2005","","","","","Albanian National Institute of Statistics. Albania Multiple Indicator Cluster Survey 2005, Final Report. Tirana, Albania: Albanian National Institute of Statistics; 2007.","","","C","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","8","Albania","2009","99.3","2008 - 2009","","","","","Institute of Statistics, Institute of Public Health [Albania], ICF Macro. Albania Demographic and Health Survey 2008-09. Tirana, Albania: Institute of Statistics, Institute of Public Health, ICF Macro; 2010.","","","C","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","8","Albania","2018","99.8","2017 - 2018","","","","","Institute of Statistics, Institute of Public Health, and ICF. 2018. Albania Demographic and Health Survey 2017-18. Tirana, Albania: Institute of Statistics, Institute of Public Health, and ICF.","","","C","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","8","Albania","2020","100","2020","","","","","Institute of Statistics, Men and Women 2023","","","C","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","8","Albania","2021","100","2021","","","","","Institute of Statistics, Men and Women 2023","","","C","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","8","Albania","2022","100","2022","","","","","Institute of Statistics, Men and Women 2023","","","C","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","9","Oceania","2000","80.3","2000","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2024)","","","N","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","9","Oceania","2001","80","2001","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2024)","","","N","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","9","Oceania","2002","80","2002","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2024)","","","N","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","9","Oceania","2003","80","2003","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2024)","","","N","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","9","Oceania","2004","80.2","2004","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2024)","","","N","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","9","Oceania","2005","80.6","2005","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2024)","","","N","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","9","Oceania","2006","81.1","2006","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2024)","","","N","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","9","Oceania","2007","81.9","2007","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2024)","","","N","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","9","Oceania","2008","82.3","2008","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2024)","","","N","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","9","Oceania","2009","82.5","2009","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2024)","","","N","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","9","Oceania","2010","82.6","2010","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2024)","","","N","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","9","Oceania","2011","82.7","2011","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2024)","","","N","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","9","Oceania","2012","83","2012","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2024)","","","N","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","9","Oceania","2013","83.1","2013","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2024)","","","N","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","9","Oceania","2014","83","2014","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2024)","","","N","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","9","Oceania","2015","83.3","2015","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2024)","","","N","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","9","Oceania","2016","83.5","2016","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2024)","","","N","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","9","Oceania","2017","83.8","2017","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2024)","","","N","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","9","Oceania","2018","83.9","2018","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2024)","","","N","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","9","Oceania","2019","84","2019","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2024)","","","N","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","9","Oceania","2020","84.1","2020","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2024)","","","N","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","9","Oceania","2021","84.6","2021","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2024)","","","N","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","9","Oceania","2022","84.9","2022","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2024)","","","N","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","9","Oceania","2023","85.5","2023","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2024)","","","N","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","11","Western Africa","2000","40.5","2000","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2024)","","","N","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","11","Western Africa","2001","40.7","2001","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2024)","","","N","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","11","Western Africa","2002","40.9","2002","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2024)","","","N","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","11","Western Africa","2003","41.1","2003","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2024)","","","N","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","11","Western Africa","2004","41.4","2004","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2024)","","","N","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","11","Western Africa","2005","41.9","2005","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2024)","","","N","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","11","Western Africa","2006","42.5","2006","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2024)","","","N","","G","PERCENT"
"3","3.1","3.1.2","SH_STA_BRTC","Proportion of births attended by skilled health personnel (%)","11","Western Africa","2007","43.2","2007","","","","","UNICEF/WHO joint global database on Skilled attendance at birth (2024)","","","N","","G","PERCENT"
