Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Age],[Location],[Nature],[Reporting Type],[Sex],[Units]
"1","1.2","1.2.1","SI_POV_NAHC","Proportion of population living below the national poverty line (%)","31","Azerbaijan","2001","49.6","2001","","","","","World Development Indicators database, World Bank","","Source: Azerbaijan: Living Conditions Assessment Report, Report No. 52801-AZ, March 2010. Poverty line is absolute. World Bank estimate.","","ALLAREA","CA","G","","PERCENT"
"1","1.2","1.2.1","SI_POV_NAHC","Proportion of population living below the national poverty line (%)","31","Azerbaijan","2007","15.8","2007","","","","","World Development Indicators database, World Bank","","Source: Statistical yearbook of Azerbaijan, 2013. State Statistical Committee of the Republic of Azerbaijan. Poverty line is absolute. Government estimate.","","ALLAREA","CA","G","","PERCENT"
"1","1.2","1.2.1","SI_POV_NAHC","Proportion of population living below the national poverty line (%)","31","Azerbaijan","2008","13.2","2008","","","","","World Development Indicators database, World Bank","","Source: Statistical yearbook of Azerbaijan, 2013. State Statistical Committee of the Republic of Azerbaijan. Poverty line is absolute. Government estimate.","","ALLAREA","CA","G","","PERCENT"
"1","1.2","1.2.1","SI_POV_NAHC","Proportion of population living below the national poverty line (%)","31","Azerbaijan","2009","10.9","2009","","","","","World Development Indicators database, World Bank","","Source: Statistical yearbook of Azerbaijan, 2013. State Statistical Committee of the Republic of Azerbaijan. Poverty line is absolute. Government estimate.","","ALLAREA","CA","G","","PERCENT"
"1","1.2","1.2.1","SI_POV_NAHC","Proportion of population living below the national poverty line (%)","31","Azerbaijan","2010","9.1","2010","","","","","World Development Indicators database, World Bank","","Source: Statistical yearbook of Azerbaijan, 2013. State Statistical Committee of the Republic of Azerbaijan. Poverty line is absolute. Government estimate.","","ALLAREA","CA","G","","PERCENT"
"1","1.2","1.2.1","SI_POV_NAHC","Proportion of population living below the national poverty line (%)","31","Azerbaijan","2011","7.6","2011","","","","","World Development Indicators database, World Bank","","Source: Statistical yearbook of Azerbaijan, 2013. State Statistical Committee of the Republic of Azerbaijan. Poverty line is absolute. Government estimate.","","ALLAREA","CA","G","","PERCENT"
"1","1.2","1.2.1","SI_POV_NAHC","Proportion of population living below the national poverty line (%)","31","Azerbaijan","2012","6","2012","","","","","World Development Indicators database, World Bank","","Source: Statistical yearbook of Azerbaijan, 2013. State Statistical Committee of the Republic of Azerbaijan. Poverty line is absolute. Government estimate.","","ALLAREA","CA","G","","PERCENT"
"1","1.2","1.2.1","SI_POV_NAHC","Proportion of population living below the national poverty line (%)","32","Argentina","2003","47.8","2003","","","","","World Development Indicators database, World Bank","","","","URBAN","CA","G","","PERCENT"
"1","1.2","1.2.1","SI_POV_NAHC","Proportion of population living below the national poverty line (%)","32","Argentina","2004","40.2","2004","","","","","World Development Indicators database, World Bank","","","","URBAN","CA","G","","PERCENT"
"1","1.2","1.2.1","SI_POV_NAHC","Proportion of population living below the national poverty line (%)","32","Argentina","2005","33.8","2005","","","","","World Development Indicators database, World Bank","","","","URBAN","CA","G","","PERCENT"
"1","1.2","1.2.1","SI_POV_NAHC","Proportion of population living below the national poverty line (%)","32","Argentina","2006","26.9","2006","","","","","World Development Indicators database, World Bank","","","","URBAN","CA","G","","PERCENT"
"1","1.2","1.2.1","SI_POV_NAHC","Proportion of population living below the national poverty line (%)","32","Argentina","2007","20.6","2007","","","","","World Development Indicators database, World Bank","","","","URBAN","CA","G","","PERCENT"
"1","1.2","1.2.1","SI_POV_NAHC","Proportion of population living below the national poverty line (%)","32","Argentina","2008","15.3","2008","","","","","World Development Indicators database, World Bank","","","","URBAN","CA","G","","PERCENT"
"1","1.2","1.2.1","SI_POV_NAHC","Proportion of population living below the national poverty line (%)","32","Argentina","2009","13.2","2009","","","","","World Development Indicators database, World Bank","","","","URBAN","CA","G","","PERCENT"
"1","1.2","1.2.1","SI_POV_NAHC","Proportion of population living below the national poverty line (%)","32","Argentina","2010","9.9","2010","","","","","World Development Indicators database, World Bank","","","","URBAN","CA","G","","PERCENT"
"1","1.2","1.2.1","SI_POV_NAHC","Proportion of population living below the national poverty line (%)","32","Argentina","2011","6.5","2011","","","","","World Development Indicators database, World Bank","","","","URBAN","CA","G","","PERCENT"
"1","1.2","1.2.1","SI_POV_NAHC","Proportion of population living below the national poverty line (%)","32","Argentina","2012","5.4","2012","","","","","World Development Indicators database, World Bank","","","","URBAN","CA","G","","PERCENT"
"1","1.2","1.2.1","SI_POV_NAHC","Proportion of population living below the national poverty line (%)","32","Argentina","2013","4.7","2013","","","","","World Development Indicators database, World Bank","","","","URBAN","CA","G","","PERCENT"
"1","1.2","1.2.1","SI_POV_NAHC","Proportion of population living below the national poverty line (%)","32","Argentina","2016","30.3","2016","","","","","World Development Indicators database, World Bank","","Source: Instituto Nacional de Estadisticas y Censos (INDEC), EPH-C, Second semester. Poverty line is absolute. World Bank estimate.","","ALLAREA","CA","G","","PERCENT"
"1","1.2","1.2.1","SI_POV_NAHC","Proportion of population living below the national poverty line (%)","32","Argentina","2017","25.7","2017","","","","","World Development Indicators database, World Bank","","Source: Instituto Nacional de Estadisticas y Censos (INDEC), EPH-C, Second semester. Poverty line is absolute. World Bank estimate.","","ALLAREA","CA","G","","PERCENT"
"1","1.2","1.2.1","SI_POV_NAHC","Proportion of population living below the national poverty line (%)","50","Bangladesh","2000","48.9","2000","","","","","World Development Indicators database, World Bank","","Source: HIES 1991/92, 1995/96, 2000, and 2005; based on the BBS method anchored to HIES (2005) upper poverty lines deflated to adjust for inflation to generate comparable poverty lines for earlier years. Poverty line is absolute. Government estimate.","","ALLAREA","CA","G","","PERCENT"
"1","1.2","1.2.1","SI_POV_NAHC","Proportion of population living below the national poverty line (%)","50","Bangladesh","2000","52.3","2000","","","","","World Development Indicators database, World Bank","","Source: HIES 1991/92, 1995/96, 2000, and 2005; based on the BBS method anchored to HIES (2005) upper poverty lines deflated to adjust for inflation to generate comparable poverty lines for earlier years. Poverty line is absolute. Government estimate.","","RURAL","CA","G","","PERCENT"
"1","1.2","1.2.1","SI_POV_NAHC","Proportion of population living below the national poverty line (%)","50","Bangladesh","2000","35.2","2000","","","","","World Development Indicators database, World Bank","","Source: HIES 1991/92, 1995/96, 2000, and 2005; based on the BBS method anchored to HIES (2005) upper poverty lines deflated to adjust for inflation to generate comparable poverty lines for earlier years. Poverty line is absolute. Government estimate.","","URBAN","CA","G","","PERCENT"
"1","1.2","1.2.1","SI_POV_NAHC","Proportion of population living below the national poverty line (%)","50","Bangladesh","2005","28.4","2005","","","","","World Development Indicators database, World Bank","","Source: HIES 1991/92, 1995/96, 2000, and 2005; based on the BBS method anchored to HIES (2005) upper poverty lines deflated to adjust for inflation to generate comparable poverty lines for earlier years. Poverty line is absolute. Government estimate.","","URBAN","CA","G","","PERCENT"
"1","1.2","1.2.1","SI_POV_NAHC","Proportion of population living below the national poverty line (%)","50","Bangladesh","2005","43.8","2005","","","","","World Development Indicators database, World Bank","","Source: HIES 1991/92, 1995/96, 2000, and 2005; based on the BBS method anchored to HIES (2005) upper poverty lines deflated to adjust for inflation to generate comparable poverty lines for earlier years. Poverty line is absolute. Government estimate.","","RURAL","CA","G","","PERCENT"
"1","1.2","1.2.1","SI_POV_NAHC","Proportion of population living below the national poverty line (%)","50","Bangladesh","2005","40","2005","","","","","World Development Indicators database, World Bank","","Source: HIES 1991/92, 1995/96, 2000, and 2005; based on the BBS method anchored to HIES (2005) upper poverty lines deflated to adjust for inflation to generate comparable poverty lines for earlier years. Poverty line is absolute. Government estimate.","","ALLAREA","CA","G","","PERCENT"
"1","1.2","1.2.1","SI_POV_NAHC","Proportion of population living below the national poverty line (%)","50","Bangladesh","2010","35.2","2010","","","","","World Development Indicators database, World Bank","","Source: Bangladesh Bureau of Statistics Source; HIES 2010; based on the BBS method anchored to HIES (2005) upper poverty lines; inflation adjustment based on HIES data, not CPI. Poverty line is absolute. Government estimate.","","RURAL","CA","G","","PERCENT"
"1","1.2","1.2.1","SI_POV_NAHC","Proportion of population living below the national poverty line (%)","50","Bangladesh","2010","31.5","2010","","","","","World Development Indicators database, World Bank","","Source: Bangladesh Bureau of Statistics Source; HIES 2010; based on the BBS method anchored to HIES (2005) upper poverty lines; inflation adjustment based on HIES data, not CPI. Poverty line is absolute. Government estimate.","","ALLAREA","CA","G","","PERCENT"
"1","1.2","1.2.1","SI_POV_NAHC","Proportion of population living below the national poverty line (%)","50","Bangladesh","2010","21.3","2010","","","","","World Development Indicators database, World Bank","","Source: Bangladesh Bureau of Statistics Source; HIES 2010; based on the BBS method anchored to HIES (2005) upper poverty lines; inflation adjustment based on HIES data, not CPI. Poverty line is absolute. Government estimate.","","URBAN","CA","G","","PERCENT"
"1","1.2","1.2.1","SI_POV_NAHC","Proportion of population living below the national poverty line (%)","50","Bangladesh","2016","24.3","2016","","","","","World Development Indicators database, World Bank","","Source: Bangladesh Bureau of Statistics based on Household Income and Expenditure Survey.","","ALLAREA","CA","G","","PERCENT"
"1","1.2","1.2.1","SI_POV_NAHC","Proportion of population living below the national poverty line (%)","51","Armenia","2004","53.5","2004","","","","","World Development Indicators database, World Bank","","Source: National Statistical Service of the Republic of Armenia. Poverty line is absolute. Government estimate.","","ALLAREA","CA","G","","PERCENT"
"1","1.2","1.2.1","SI_POV_NAHC","Proportion of population living below the national poverty line (%)","51","Armenia","2005","40.1","2005","","","","","World Development Indicators database, World Bank","","Source: National Statistical Service of the Republic of Armenia. Poverty line is absolute. Government estimate.","","ALLAREA","CA","G","","PERCENT"
"1","1.2","1.2.1","SI_POV_NAHC","Proportion of population living below the national poverty line (%)","51","Armenia","2006","30.2","2006","","","","","World Development Indicators database, World Bank","","Source: National Statistical Service of the Republic of Armenia. Poverty line is absolute. Government estimate.","","ALLAREA","CA","G","","PERCENT"
"1","1.2","1.2.1","SI_POV_NAHC","Proportion of population living below the national poverty line (%)","51","Armenia","2007","26.4","2007","","","","","World Development Indicators database, World Bank","","Source: National Statistical Service of the Republic of Armenia. Poverty line is absolute. Government estimate.","","ALLAREA","CA","G","","PERCENT"
"1","1.2","1.2.1","SI_POV_NAHC","Proportion of population living below the national poverty line (%)","51","Armenia","2008","27.6","2008","","","","","World Development Indicators database, World Bank","","Source: National Statistical Service of the Republic of Armenia. Poverty line is absolute. Government estimate.","","URBAN","CA","G","","PERCENT"
"1","1.2","1.2.1","SI_POV_NAHC","Proportion of population living below the national poverty line (%)","51","Armenia","2008","27.5","2008","","","","","World Development Indicators database, World Bank","","Source: National Statistical Service of the Republic of Armenia. Poverty line is absolute. Government estimate.","","RURAL","CA","G","","PERCENT"
"1","1.2","1.2.1","SI_POV_NAHC","Proportion of population living below the national poverty line (%)","51","Armenia","2008","27.6","2008","","","","","World Development Indicators database, World Bank","","Source: National Statistical Service of the Republic of Armenia. Poverty line is absolute. Government estimate.","","ALLAREA","CA","G","","PERCENT"
"1","1.2","1.2.1","SI_POV_NAHC","Proportion of population living below the national poverty line (%)","51","Armenia","2009","34.9","2009","","","","","World Development Indicators database, World Bank","","Source: National Statistical Service of the Republic of Armenia. Poverty line is absolute. Government estimate.","","RURAL","CA","G","","PERCENT"
"1","1.2","1.2.1","SI_POV_NAHC","Proportion of population living below the national poverty line (%)","51","Armenia","2009","34.1","2009","","","","","World Development Indicators database, World Bank","","Source: National Statistical Service of the Republic of Armenia. Poverty line is absolute. Government estimate.","","ALLAREA","CA","G","","PERCENT"
"1","1.2","1.2.1","SI_POV_NAHC","Proportion of population living below the national poverty line (%)","51","Armenia","2009","33.7","2009","","","","","World Development Indicators database, World Bank","","Source: National Statistical Service of the Republic of Armenia. Poverty line is absolute. Government estimate.","","URBAN","CA","G","","PERCENT"
"1","1.2","1.2.1","SI_POV_NAHC","Proportion of population living below the national poverty line (%)","51","Armenia","2010","35.8","2010","","","","","World Development Indicators database, World Bank","","Source: National Statistical Service of the Republic of Armenia. Poverty line is absolute. Government estimate.","","ALLAREA","CA","G","","PERCENT"
"1","1.2","1.2.1","SI_POV_NAHC","Proportion of population living below the national poverty line (%)","51","Armenia","2010","36","2010","","","","","World Development Indicators database, World Bank","","Source: National Statistical Service of the Republic of Armenia. Poverty line is absolute. Government estimate.","","RURAL","CA","G","","PERCENT"
"1","1.2","1.2.1","SI_POV_NAHC","Proportion of population living below the national poverty line (%)","51","Armenia","2010","35.7","2010","","","","","World Development Indicators database, World Bank","","Source: National Statistical Service of the Republic of Armenia. Poverty line is absolute. Government estimate.","","URBAN","CA","G","","PERCENT"
"1","1.2","1.2.1","SI_POV_NAHC","Proportion of population living below the national poverty line (%)","51","Armenia","2011","34.5","2011","","","","","World Development Indicators database, World Bank","","Source: National Statistical Service of the Republic of Armenia. Poverty line is absolute. Government estimate.","","RURAL","CA","G","","PERCENT"
"1","1.2","1.2.1","SI_POV_NAHC","Proportion of population living below the national poverty line (%)","51","Armenia","2011","35.2","2011","","","","","World Development Indicators database, World Bank","","Source: National Statistical Service of the Republic of Armenia. Poverty line is absolute. Government estimate.","","URBAN","CA","G","","PERCENT"
"1","1.2","1.2.1","SI_POV_NAHC","Proportion of population living below the national poverty line (%)","51","Armenia","2011","35","2011","","","","","World Development Indicators database, World Bank","","Source: National Statistical Service of the Republic of Armenia. Poverty line is absolute. Government estimate.","","ALLAREA","CA","G","","PERCENT"
"1","1.2","1.2.1","SI_POV_NAHC","Proportion of population living below the national poverty line (%)","51","Armenia","2012","32.4","2012","","","","","World Development Indicators database, World Bank","","Source: National Statistical Service of the Republic of Armenia. Poverty line is absolute. Government estimate.","","ALLAREA","CA","G","","PERCENT"
"1","1.2","1.2.1","SI_POV_NAHC","Proportion of population living below the national poverty line (%)","51","Armenia","2012","32.5","2012","","","","","World Development Indicators database, World Bank","","Source: National Statistical Service of the Republic of Armenia. Poverty line is absolute. Government estimate.","","URBAN","CA","G","","PERCENT"
"1","1.2","1.2.1","SI_POV_NAHC","Proportion of population living below the national poverty line (%)","51","Armenia","2012","32.1","2012","","","","","World Development Indicators database, World Bank","","Source: National Statistical Service of the Republic of Armenia. Poverty line is absolute. Government estimate.","","RURAL","CA","G","","PERCENT"
"1","1.2","1.2.1","SI_POV_NAHC","Proportion of population living below the national poverty line (%)","51","Armenia","2013","32.2","2013","","","","","World Development Indicators database, World Bank","","Source: National Statistical Service of the Republic of Armenia. Poverty line is absolute. Government estimate.","","URBAN","CA","G","","PERCENT"
"1","1.2","1.2.1","SI_POV_NAHC","Proportion of population living below the national poverty line (%)","51","Armenia","2013","31.7","2013","","","","","World Development Indicators database, World Bank","","Source: National Statistical Service of the Republic of Armenia. Poverty line is absolute. Government estimate.","","RURAL","CA","G","","PERCENT"
"1","1.2","1.2.1","SI_POV_NAHC","Proportion of population living below the national poverty line (%)","51","Armenia","2013","32","2013","","","","","World Development Indicators database, World Bank","","Source: National Statistical Service of the Republic of Armenia. Poverty line is absolute. Government estimate.","","ALLAREA","CA","G","","PERCENT"
"1","1.2","1.2.1","SI_POV_NAHC","Proportion of population living below the national poverty line (%)","51","Armenia","2014","30","2014","","","","","World Development Indicators database, World Bank","","Source: National Statistical Service of the Republic of Armenia. Poverty line is absolute. Government estimate.","","ALLAREA","CA","G","","PERCENT"
"1","1.2","1.2.1","SI_POV_NAHC","Proportion of population living below the national poverty line (%)","51","Armenia","2014","30","2014","","","","","World Development Indicators database, World Bank","","Source: National Statistical Service of the Republic of Armenia. Poverty line is absolute. Government estimate.","","URBAN","CA","G","","PERCENT"
"1","1.2","1.2.1","SI_POV_NAHC","Proportion of population living below the national poverty line (%)","51","Armenia","2014","29.9","2014","","","","","World Development Indicators database, World Bank","","Source: National Statistical Service of the Republic of Armenia. Poverty line is absolute. Government estimate.","","RURAL","CA","G","","PERCENT"
"1","1.2","1.2.1","SI_POV_NAHC","Proportion of population living below the national poverty line (%)","51","Armenia","2015","29.8","2015","","","","","World Development Indicators database, World Bank","","Source: National Statistical Service of the Republic of Armenia. Poverty line is absolute. Government estimate.","","ALLAREA","CA","G","","PERCENT"
"1","1.2","1.2.1","SI_POV_NAHC","Proportion of population living below the national poverty line (%)","51","Armenia","2016","29.4","2016","","","","","World Development Indicators database, World Bank","","Source: National Statistical Service of the Republic of Armenia. Poverty line is absolute. Government estimate.","","ALLAREA","CA","G","","PERCENT"
"1","1.2","1.2.1","SI_POV_NAHC","Proportion of population living below the national poverty line (%)","51","Armenia","2017","25.7","2017","","","","","World Development Indicators database, World Bank","","Source: National Statistical Service of the Republic of Armenia. Poverty line is absolute. Government estimate.","","ALLAREA","CA","G","","PERCENT"
"1","1.2","1.2.1","SI_POV_NAHC","Proportion of population living below the national poverty line (%)","64","Bhutan","2007","30.9","2007","","","","","World Development Indicators database, World Bank","","Source:  Bhutan Living Standard Surveys (BLSS). National Statistics Bureau Royal Government of Bhutan and the World Bank. Poverty line is absolute. Government estimate.","","RURAL","CA","G","","PERCENT"
"1","1.2","1.2.1","SI_POV_NAHC","Proportion of population living below the national poverty line (%)","64","Bhutan","2007","23.2","2007","","","","","World Development Indicators database, World Bank","","Source:  Bhutan Living Standard Surveys (BLSS). National Statistics Bureau Royal Government of Bhutan and the World Bank. Poverty line is absolute. Government estimate.","","ALLAREA","CA","G","","PERCENT"
"1","1.2","1.2.1","SI_POV_NAHC","Proportion of population living below the national poverty line (%)","64","Bhutan","2007","1.7","2007","","","","","World Development Indicators database, World Bank","","Source:  Bhutan Living Standard Surveys (BLSS). National Statistics Bureau Royal Government of Bhutan and the World Bank. Poverty line is absolute. Government estimate.","","URBAN","CA","G","","PERCENT"
"1","1.2","1.2.1","SI_POV_NAHC","Proportion of population living below the national poverty line (%)","64","Bhutan","2012","16.7","2012","","","","","World Development Indicators database, World Bank","","Source:  Bhutan Living Standard Surveys (BLSS). National Statistics Bureau Royal Government of Bhutan and the World Bank. Poverty line is absolute. Government estimate.","","RURAL","CA","G","","PERCENT"
"1","1.2","1.2.1","SI_POV_NAHC","Proportion of population living below the national poverty line (%)","64","Bhutan","2012","12","2012","","","","","World Development Indicators database, World Bank","","Source:  Bhutan Living Standard Surveys (BLSS). National Statistics Bureau Royal Government of Bhutan and the World Bank. Poverty line is absolute. Government estimate.","","ALLAREA","CA","G","","PERCENT"
"1","1.2","1.2.1","SI_POV_NAHC","Proportion of population living below the national poverty line (%)","64","Bhutan","2012","1.8","2012","","","","","World Development Indicators database, World Bank","","Source:  Bhutan Living Standard Surveys (BLSS). National Statistics Bureau Royal Government of Bhutan and the World Bank. Poverty line is absolute. Government estimate.","","URBAN","CA","G","","PERCENT"
"1","1.2","1.2.1","SI_POV_NAHC","Proportion of population living below the national poverty line (%)","64","Bhutan","2017","8.2","2017","","","","","World Development Indicators database, World Bank","","Source:  Bhutan Living Standard Surveys (BLSS). National Statistics Bureau Royal Government of Bhutan and the World Bank. Poverty line is absolute. Government estimate.","","ALLAREA","CA","G","","PERCENT"
"1","1.2","1.2.1","SI_POV_NAHC","Proportion of population living below the national poverty line (%)","68","Bolivia (Plurinational State of)","2004","77.7","2004","","","","","World Development Indicators database, World Bank","","Source: Encuesta Continua de Hogares- MECOVI; Moderate Poverty Line (individuals) (www.ine.gov.bo and www.udape.gov.bo) . Poverty line is absolute. Government estimate.","","RURAL","CA","G","","PERCENT"
"1","1.2","1.2.1","SI_POV_NAHC","Proportion of population living below the national poverty line (%)","68","Bolivia (Plurinational State of)","2004","54.4","2004","","","","","World Development Indicators database, World Bank","","Source: Encuesta Continua de Hogares- MECOVI; Moderate Poverty Line (individuals) (www.ine.gov.bo and www.udape.gov.bo) . Poverty line is absolute. Government estimate.","","URBAN","CA","G","","PERCENT"
"1","1.2","1.2.1","SI_POV_NAHC","Proportion of population living below the national poverty line (%)","68","Bolivia (Plurinational State of)","2004","63.1","2004","","","","","World Development Indicators database, World Bank","","Source: Encuesta Continua de Hogares- MECOVI; Moderate Poverty Line (individuals) (www.ine.gov.bo and www.udape.gov.bo) . Poverty line is absolute. Government estimate.","","ALLAREA","CA","G","","PERCENT"
"1","1.2","1.2.1","SI_POV_NAHC","Proportion of population living below the national poverty line (%)","68","Bolivia (Plurinational State of)","2005","77.6","2005","","","","","World Development Indicators database, World Bank","","Source: Encuesta Continua de Hogares- MECOVI; Moderate Poverty Line (individuals) (www.ine.gov.bo and www.udape.gov.bo) . Poverty line is absolute. Government estimate.","","RURAL","CA","G","","PERCENT"
