Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Age],[Disability status],[Nature],[Population Group],[Reporting Type],[Sex],[Type of occupation],[Units]
"16","16.7","16.7.1","SG_DMK_JDC","Proportions of positions in the judiciary compared to national distributions (ratio)","348","Hungary","2018","1.38","2018","","","","","Council of Europe CEPEJ-STAT ","","","ALLAGE","_T","C","TOTAL","G","FEMALE","JUDGES","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC","Proportions of positions in the judiciary compared to national distributions (ratio)","348","Hungary","2020","1.38","2020","","","","","Council of Europe CEPEJ-STAT ","","","ALLAGE","_T","C","TOTAL","G","FEMALE","JUDGES","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC","Proportions of positions in the judiciary compared to national distributions (ratio)","352","Iceland","2016","0.75","2016","","","","","Council of Europe CEPEJ-STAT ","","","ALLAGE","_T","C","TOTAL","G","FEMALE","JUDGES","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC","Proportions of positions in the judiciary compared to national distributions (ratio)","352","Iceland","2018","0.74","2018","","","","","Council of Europe CEPEJ-STAT ","","","ALLAGE","_T","C","TOTAL","G","FEMALE","JUDGES","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC","Proportions of positions in the judiciary compared to national distributions (ratio)","352","Iceland","2020","0.81","2020","","","","","Council of Europe CEPEJ-STAT ","","","ALLAGE","_T","C","TOTAL","G","FEMALE","JUDGES","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC","Proportions of positions in the judiciary compared to national distributions (ratio)","368","Iraq","2022","0.07","2022","","","",""," Supreme Judicial Council Iraq","","","ALLAGE","_T","C","TOTAL","G","FEMALE","JUDGES","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC","Proportions of positions in the judiciary compared to national distributions (ratio)","372","Ireland","2016","0.7","2016","","","","","Council of Europe CEPEJ-STAT ","","","ALLAGE","_T","C","TOTAL","G","FEMALE","JUDGES","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC","Proportions of positions in the judiciary compared to national distributions (ratio)","372","Ireland","2018","0.78","2018","","","","","Council of Europe CEPEJ-STAT ","","","ALLAGE","_T","C","TOTAL","G","FEMALE","JUDGES","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC","Proportions of positions in the judiciary compared to national distributions (ratio)","372","Ireland","2020","0.79","2020","","","","","Council of Europe CEPEJ-STAT ","","","ALLAGE","_T","C","TOTAL","G","FEMALE","JUDGES","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC","Proportions of positions in the judiciary compared to national distributions (ratio)","376","Israel","2021","1.28","2021","","","","","Judges and Registrars Division","","Judges of the National Labor Court are listed as District Court Judges. Magistrates' Courts serve as courts of first instance for criminal and civil cases within their jurisdiction, and also act as traffic, municipal, family, juvenile and small claims courts. Family Court Judges and Regional Labor Court Judges are listed as Magistrates' Court Judges. Please note: 1. One of the Registrars of the Supreme Court holds an appointment as a Magistrates' Court judge. 2.  For legal reasons, the Courts Administration does not independently collect data regarding the proportions of people with disabilities within the judiciary. ","ALLAGE","_T","C","TOTAL","G","FEMALE","REGISTRARS","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC","Proportions of positions in the judiciary compared to national distributions (ratio)","376","Israel","2021","1.04","2021","","","","","Judges and Registrars Division","","Judges of the National Labor Court are listed as District Court Judges. Magistrates' Courts serve as courts of first instance for criminal and civil cases within their jurisdiction, and also act as traffic, municipal, family, juvenile and small claims courts. Family Court Judges and Regional Labor Court Judges are listed as Magistrates' Court Judges. Please note: 1. One of the Registrars of the Supreme Court holds an appointment as a Magistrates' Court judge. 2.  For legal reasons, the Courts Administration does not independently collect data regarding the proportions of people with disabilities within the judiciary. ","ALLAGE","_T","C","TOTAL","G","FEMALE","JUDGES","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC","Proportions of positions in the judiciary compared to national distributions (ratio)","376","Israel","2021","0.21","2021","","","","","Judges and Registrars Division","","Judges of the National Labor Court are listed as District Court Judges. Magistrates' Courts serve as courts of first instance for criminal and civil cases within their jurisdiction, and also act as traffic, municipal, family, juvenile and small claims courts. Family Court Judges and Regional Labor Court Judges are listed as Magistrates' Court Judges. Please note: 1. One of the Registrars of the Supreme Court holds an appointment as a Magistrates' Court judge. 2.  For legal reasons, the Courts Administration does not independently collect data regarding the proportions of people with disabilities within the judiciary. ","<45Y","_T","C","TOTAL","G","BOTHSEX","JUDGES","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC","Proportions of positions in the judiciary compared to national distributions (ratio)","376","Israel","2021","0.43","2021","","","","","Judges and Registrars Division","","POP_A = ""Arabs"". Judges of the National Labor Court are listed as District Court Judges. Magistrates' Courts serve as courts of first instance for criminal and civil cases within their jurisdiction, and also act as traffic, municipal, family, juvenile and small claims courts. Family Court Judges and Regional Labor Court Judges are listed as Magistrates' Court Judges. Please note: 1. One of the Registrars of the Supreme Court holds an appointment as a Magistrates' Court judge. 2.  For legal reasons, the Courts Administration does not independently collect data regarding the proportions of people with disabilities within the judiciary. ","ALLAGE","_T","C","POP_A","G","BOTHSEX","REGISTRARS","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC","Proportions of positions in the judiciary compared to national distributions (ratio)","376","Israel","2021","0.33","2021","","","","","Judges and Registrars Division","","POP_A = ""Arabs"". Judges of the National Labor Court are listed as District Court Judges. Magistrates' Courts serve as courts of first instance for criminal and civil cases within their jurisdiction, and also act as traffic, municipal, family, juvenile and small claims courts. Family Court Judges and Regional Labor Court Judges are listed as Magistrates' Court Judges. Please note: 1. One of the Registrars of the Supreme Court holds an appointment as a Magistrates' Court judge. 2.  For legal reasons, the Courts Administration does not independently collect data regarding the proportions of people with disabilities within the judiciary. ","ALLAGE","_T","C","POP_A","G","BOTHSEX","JUDGES","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC","Proportions of positions in the judiciary compared to national distributions (ratio)","376","Israel","2021","1.39","2021","","","","","Judges and Registrars Division","","Judges of the National Labor Court are listed as District Court Judges. Magistrates' Courts serve as courts of first instance for criminal and civil cases within their jurisdiction, and also act as traffic, municipal, family, juvenile and small claims courts. Family Court Judges and Regional Labor Court Judges are listed as Magistrates' Court Judges. Please note: 1. One of the Registrars of the Supreme Court holds an appointment as a Magistrates' Court judge. 2.  For legal reasons, the Courts Administration does not independently collect data regarding the proportions of people with disabilities within the judiciary. ","<45Y","_T","C","TOTAL","G","BOTHSEX","REGISTRARS","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC","Proportions of positions in the judiciary compared to national distributions (ratio)","376","Israel","2022","0.32","2022","","","","","Judges and Registrars Division","","POP_A = ""Arabs"". Judges of the National Labor Court are listed as District Court Judges. Magistrates' Courts serve as courts of first instance for criminal and civil cases within their jurisdiction, and also act as traffic, municipal, family, juvenile and small claims courts. Family Court Judges and Regional Labor Court Judges are listed as Magistrates' Court Judges. Please note: 1. One of the Registrars of the Supreme Court holds an appointment as a Magistrates' Court judge. 2.  For legal reasons, the Courts Administration does not independently collect data regarding the proportions of people with disabilities within the judiciary. ","ALLAGE","_T","C","POP_A","G","BOTHSEX","JUDGES","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC","Proportions of positions in the judiciary compared to national distributions (ratio)","376","Israel","2022","0.27","2022","","","","","Judges and Registrars Division","","Judges of the National Labor Court are listed as District Court Judges. Magistrates' Courts serve as courts of first instance for criminal and civil cases within their jurisdiction, and also act as traffic, municipal, family, juvenile and small claims courts. Family Court Judges and Regional Labor Court Judges are listed as Magistrates' Court Judges. Please note: 1. One of the Registrars of the Supreme Court holds an appointment as a Magistrates' Court judge. 2.  For legal reasons, the Courts Administration does not independently collect data regarding the proportions of people with disabilities within the judiciary. ","<45Y","_T","C","TOTAL","G","BOTHSEX","JUDGES","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC","Proportions of positions in the judiciary compared to national distributions (ratio)","376","Israel","2022","1.06","2022","","","","","Judges and Registrars Division","","Judges of the National Labor Court are listed as District Court Judges. Magistrates' Courts serve as courts of first instance for criminal and civil cases within their jurisdiction, and also act as traffic, municipal, family, juvenile and small claims courts. Family Court Judges and Regional Labor Court Judges are listed as Magistrates' Court Judges. Please note: 1. One of the Registrars of the Supreme Court holds an appointment as a Magistrates' Court judge. 2.  For legal reasons, the Courts Administration does not independently collect data regarding the proportions of people with disabilities within the judiciary. ","ALLAGE","_T","C","TOTAL","G","FEMALE","JUDGES","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC","Proportions of positions in the judiciary compared to national distributions (ratio)","376","Israel","2022","1.27","2022","","","","","Judges and Registrars Division","","Judges of the National Labor Court are listed as District Court Judges. Magistrates' Courts serve as courts of first instance for criminal and civil cases within their jurisdiction, and also act as traffic, municipal, family, juvenile and small claims courts. Family Court Judges and Regional Labor Court Judges are listed as Magistrates' Court Judges. Please note: 1. One of the Registrars of the Supreme Court holds an appointment as a Magistrates' Court judge. 2.  For legal reasons, the Courts Administration does not independently collect data regarding the proportions of people with disabilities within the judiciary. ","ALLAGE","_T","C","TOTAL","G","FEMALE","REGISTRARS","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC","Proportions of positions in the judiciary compared to national distributions (ratio)","8","Albania","2016","0.93","2016","","","","","Council of Europe CEPEJ-STAT ","","","ALLAGE","_T","C","TOTAL","G","FEMALE","JUDGES","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC","Proportions of positions in the judiciary compared to national distributions (ratio)","8","Albania","2018","0.95","2018","","","","","Council of Europe CEPEJ-STAT ","","","ALLAGE","_T","C","TOTAL","G","FEMALE","JUDGES","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC","Proportions of positions in the judiciary compared to national distributions (ratio)","8","Albania","2020","1.07","2020","","","","","Council of Europe CEPEJ-STAT ","","","ALLAGE","_T","C","TOTAL","G","FEMALE","JUDGES","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC","Proportions of positions in the judiciary compared to national distributions (ratio)","20","Andorra","2016","1.15","2016","","","","","Council of Europe CEPEJ-STAT ","","","ALLAGE","_T","C","TOTAL","G","FEMALE","JUDGES","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC","Proportions of positions in the judiciary compared to national distributions (ratio)","20","Andorra","2018","1.15","2018","","","","","Council of Europe CEPEJ-STAT ","","","ALLAGE","_T","C","TOTAL","G","FEMALE","JUDGES","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC","Proportions of positions in the judiciary compared to national distributions (ratio)","20","Andorra","2020","1.11","2020","","","","","Council of Europe CEPEJ-STAT ","","","ALLAGE","_T","C","TOTAL","G","FEMALE","JUDGES","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC","Proportions of positions in the judiciary compared to national distributions (ratio)","36","Australia","2020","0.78","2020","","","","","Australasian Institute of Judicial Administration Judicial Gender Statistics https://aija.org.au/research/judicial-gender-statistics/","","","ALLAGE","_T","C","TOTAL","G","FEMALE","JUDGES","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC","Proportions of positions in the judiciary compared to national distributions (ratio)","36","Australia","2021","0.81","2021","","","","","Australasian Institute of Judicial Administration Judicial Gender Statistics https://aija.org.au/research/judicial-gender-statistics/","","","ALLAGE","_T","C","TOTAL","G","FEMALE","JUDGES","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC","Proportions of positions in the judiciary compared to national distributions (ratio)","36","Australia","2022","0.86","2022","","","","","Australasian Institute of Judicial Administration Judicial Gender Statistics https://aija.org.au/research/judicial-gender-statistics/","","","ALLAGE","_T","C","TOTAL","G","FEMALE","JUDGES","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC","Proportions of positions in the judiciary compared to national distributions (ratio)","40","Austria","2021","1.25","2021","","","","","STATISTIK AUSTRIA","","","ALLAGE","_T","C","TOTAL","G","FEMALE","REGISTRARS","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC","Proportions of positions in the judiciary compared to national distributions (ratio)","40","Austria","2021","1.1","2021","","","","","STATISTIK AUSTRIA","","","ALLAGE","_T","C","TOTAL","G","FEMALE","JUDGES","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC","Proportions of positions in the judiciary compared to national distributions (ratio)","40","Austria","2021","0.76","2021","","","","","STATISTIK AUSTRIA","","","<45Y","_T","C","TOTAL","G","BOTHSEX","REGISTRARS","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC","Proportions of positions in the judiciary compared to national distributions (ratio)","40","Austria","2021","0.52","2021","","","","","STATISTIK AUSTRIA","","","<45Y","_T","C","TOTAL","G","BOTHSEX","JUDGES","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC","Proportions of positions in the judiciary compared to national distributions (ratio)","40","Austria","2022","0.53","2022","","","","","Federal Ministry of Arts, Culture, Civil Service and Sport","","","<45Y","_T","C","TOTAL","G","BOTHSEX","JUDGES","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC","Proportions of positions in the judiciary compared to national distributions (ratio)","40","Austria","2022","0.76","2022","","","","","Federal Ministry of Arts, Culture, Civil Service and Sport","","","<45Y","_T","C","TOTAL","G","BOTHSEX","REGISTRARS","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC","Proportions of positions in the judiciary compared to national distributions (ratio)","40","Austria","2022","1.13","2022","","","","","Federal Ministry of Arts, Culture, Civil Service and Sport","","","ALLAGE","_T","C","TOTAL","G","FEMALE","JUDGES","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC","Proportions of positions in the judiciary compared to national distributions (ratio)","40","Austria","2022","1.28","2022","","","","","Federal Ministry of Arts, Culture, Civil Service and Sport","","","ALLAGE","_T","C","TOTAL","G","FEMALE","REGISTRARS","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC","Proportions of positions in the judiciary compared to national distributions (ratio)","48","Bahrain","2020","0.66","2020","","","","","Supreme Judicial Council","","Registrars position are not applicable in Kingdom of Bahrain, we have similar position but appeals are only limited to judges.","<45Y","_T","C","TOTAL","G","BOTHSEX","JUDGES","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC","Proportions of positions in the judiciary compared to national distributions (ratio)","48","Bahrain","2020","0.17","2020","","","","","Supreme Judicial Council","","Registrars position are not applicable in Kingdom of Bahrain, we have similar position but appeals are only limited to judges.","ALLAGE","_T","C","TOTAL","G","FEMALE","JUDGES","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC","Proportions of positions in the judiciary compared to national distributions (ratio)","51","Armenia","2016","0.5","2016","","","","","Council of Europe CEPEJ-STAT ","","","ALLAGE","_T","C","TOTAL","G","FEMALE","JUDGES","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC","Proportions of positions in the judiciary compared to national distributions (ratio)","51","Armenia","2018","0.51","2018","","","","","Council of Europe CEPEJ-STAT ","","","ALLAGE","_T","C","TOTAL","G","FEMALE","JUDGES","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC","Proportions of positions in the judiciary compared to national distributions (ratio)","51","Armenia","2020","0.53","2020","","","","","Council of Europe CEPEJ-STAT ","","","ALLAGE","_T","C","TOTAL","G","FEMALE","JUDGES","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC","Proportions of positions in the judiciary compared to national distributions (ratio)","56","Belgium","2016","1.06","2016","","","","","Council of Europe CEPEJ-STAT ","","","ALLAGE","_T","C","TOTAL","G","FEMALE","JUDGES","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC","Proportions of positions in the judiciary compared to national distributions (ratio)","56","Belgium","2018","1.12","2018","","","","","Council of Europe CEPEJ-STAT ","","","ALLAGE","_T","C","TOTAL","G","FEMALE","JUDGES","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC","Proportions of positions in the judiciary compared to national distributions (ratio)","56","Belgium","2020","1.16","2020","","","","","Council of Europe CEPEJ-STAT ","","","ALLAGE","_T","C","TOTAL","G","FEMALE","JUDGES","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC","Proportions of positions in the judiciary compared to national distributions (ratio)","70","Bosnia and Herzegovina","2021","1.27","2021","","","","","Administrative data from: High Judicial and Prosecutorial Council of Bosnia and Herzegovina, Court of BiH, Court of FBiH and Court of RS.","","","ALLAGE","_T","C","TOTAL","G","FEMALE","JUDGES","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC","Proportions of positions in the judiciary compared to national distributions (ratio)","70","Bosnia and Herzegovina","2021","0.49","2021","","","","","Administrative data from: High Judicial and Prosecutorial Council of Bosnia and Herzegovina, Court of BiH, Court of FBiH and Court of RS.","","","<45Y","_T","C","TOTAL","G","BOTHSEX","JUDGES","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC","Proportions of positions in the judiciary compared to national distributions (ratio)","100","Bulgaria","2020","1.33","2020","","","","","Council of Europe CEPEJ-STAT ","","","ALLAGE","_T","C","TOTAL","G","FEMALE","JUDGES","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC","Proportions of positions in the judiciary compared to national distributions (ratio)","104","Myanmar","2020","0.98","2020","","","","","The Supreme Court of the Union","","It include the Supreme Court of the Union as well as across High Courts of the Region and State, Courts of the self Administered Division/Zone, District Courts, Township Courts, and the other courts constituted by law.","ALLAGE","_T","C","TOTAL","G","FEMALE","REGISTRARS","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC","Proportions of positions in the judiciary compared to national distributions (ratio)","104","Myanmar","2020","1.08","2020","","","","","The Supreme Court of the Union","","It include the Supreme Court of the Union as well as across High Courts of the Region and State, Courts of the self Administered Division/Zone, District Courts, Township Courts, and the other courts constituted by law.","ALLAGE","_T","C","TOTAL","G","FEMALE","JUDGES","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC","Proportions of positions in the judiciary compared to national distributions (ratio)","112","Belarus","2022","1.16","2022","","","","","Data is given as of 01.01.2022","","‘youth’ in the judiciary is represented ‘below age 40’ and ‘below age 50’, as distinct from the UNDP indicator ‘below age 45’.","ALLAGE","_T","C","TOTAL","G","FEMALE","JUDGES","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC","Proportions of positions in the judiciary compared to national distributions (ratio)","112","Belarus","2022","0.73","2022","","","","","Data is given as of 01.01.2022","","‘youth’ in the judiciary is represented ‘below age 40’ and ‘below age 50’, as distinct from the UNDP indicator ‘below age 45’.","<45Y","_T","C","TOTAL","G","BOTHSEX","JUDGES","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC","Proportions of positions in the judiciary compared to national distributions (ratio)","124","Canada","2022","0.91","2022","","","","","StaCan https://www150.statcan.gc.ca/t1/tbl1/en/tv.action?pid=3510019801","","","ALLAGE","_T","C","TOTAL","G","FEMALE","JUDGES","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC","Proportions of positions in the judiciary compared to national distributions (ratio)","144","Sri Lanka","2018","0.59","2018","","","","","NSO Gender Statistics on Judges http://www.statistics.gov.lk/GenderStatistics/StaticalInformation/WomenEmpowerment/JudgesMagistratesbytypeofcourtSex","","","ALLAGE","_T","C","TOTAL","G","FEMALE","JUDGES","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC","Proportions of positions in the judiciary compared to national distributions (ratio)","144","Sri Lanka","2019","0.58","2019","","","","","NSO Gender Statistics on Judges http://www.statistics.gov.lk/GenderStatistics/StaticalInformation/WomenEmpowerment/JudgesMagistratesbytypeofcourtSex","","","ALLAGE","_T","C","TOTAL","G","FEMALE","JUDGES","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC","Proportions of positions in the judiciary compared to national distributions (ratio)","144","Sri Lanka","2020","0.6","2020","","","","","NSO Gender Statistics on Judges http://www.statistics.gov.lk/GenderStatistics/StaticalInformation/WomenEmpowerment/JudgesMagistratesbytypeofcourtSex","","","ALLAGE","_T","C","TOTAL","G","FEMALE","JUDGES","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC","Proportions of positions in the judiciary compared to national distributions (ratio)","144","Sri Lanka","2021","0.63","2021","","","","","NSO Gender Statistics on Judges http://www.statistics.gov.lk/GenderStatistics/StaticalInformation/WomenEmpowerment/JudgesMagistratesbytypeofcourtSex","","","ALLAGE","_T","C","TOTAL","G","FEMALE","JUDGES","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC","Proportions of positions in the judiciary compared to national distributions (ratio)","191","Croatia","2020","0.35","2020","","","","","Personnel records of Ministry of Justice and Public Administration of the Republic of Croatia","","","<45Y","_T","C","TOTAL","G","BOTHSEX","JUDGES","Ratio"
"16","16.7","16.7.1","SG_DMK_JDC","Proportions of positions in the judiciary compared to national distributions (ratio)","191","Croatia","2020","0.99","2020","","","","","Personnel records of Ministry of Justice and Public Administration of the Republic of Croatia","","","<45Y","_T","C","TOTAL","G","BOTHSEX","REGISTRARS","Ratio"
