Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Education level],[Nature],[Reporting Type],[Type of skill],[Units]
"4","4.5","4.5.1","SE_TOT_SESPI","Adjusted low to high socio-economic parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","124","Canada","2006","0.84328","2006","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 21 February 2024.","","","LOWSEC","C","G","SKILL_READ","Ratio"
"4","4.5","4.5.1","SE_TOT_SESPI","Adjusted low to high socio-economic parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","124","Canada","2006","0.85478","2006","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 21 February 2024.","","","LOWSEC","C","G","SKILL_MATH","Ratio"
"4","4.5","4.5.1","SE_TOT_SESPI","Adjusted low to high socio-economic parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","124","Canada","2009","0.86881","2009","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 21 February 2024.","","","LOWSEC","C","G","SKILL_READ","Ratio"
"4","4.5","4.5.1","SE_TOT_SESPI","Adjusted low to high socio-economic parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","124","Canada","2009","0.83398","2009","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 21 February 2024.","","","LOWSEC","C","G","SKILL_MATH","Ratio"
"4","4.5","4.5.1","SE_TOT_SESPI","Adjusted low to high socio-economic parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","124","Canada","2011","0.97685","2011","","","","","Progress in International Reading Literacy Study (PIRLS). Students achieving at least low International Benchmark. Grade 4 Data extracted on 21 February 2024.","","","PRIMAR","C","G","SKILL_READ","Ratio"
"4","4.5","4.5.1","SE_TOT_SESPI","Adjusted low to high socio-economic parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","124","Canada","2012","0.81555","2012","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 21 February 2024.","","","LOWSEC","C","G","SKILL_MATH","Ratio"
"4","4.5","4.5.1","SE_TOT_SESPI","Adjusted low to high socio-economic parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","124","Canada","2012","0.86355","2012","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 21 February 2024.","","","LOWSEC","C","G","SKILL_READ","Ratio"
"4","4.5","4.5.1","SE_TOT_SESPI","Adjusted low to high socio-economic parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","124","Canada","2015","0.86116","2015","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 21 February 2024.","","","LOWSEC","C","G","SKILL_READ","Ratio"
"4","4.5","4.5.1","SE_TOT_SESPI","Adjusted low to high socio-economic parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","124","Canada","2015","0.69752","2015","","","","","Trends in International Mathematics and Science Study (TIMSS). Students achieving at least Intermediate International Benchmark. Grade 4 Data extracted on 21 February 2024.","","","PRIMAR","C","G","SKILL_MATH","Ratio"
"4","4.5","4.5.1","SE_TOT_SESPI","Adjusted low to high socio-economic parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","124","Canada","2015","0.82466","2015","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 21 February 2024.","","","LOWSEC","C","G","SKILL_MATH","Ratio"
"4","4.5","4.5.1","SE_TOT_SESPI","Adjusted low to high socio-economic parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","124","Canada","2016","0.88805","2016","","","","","Progress in International Reading Literacy Study (PIRLS). Students achieving at least low International Benchmark. Grade 4 Data extracted on 21 February 2024.","","","PRIMAR","C","G","SKILL_READ","Ratio"
"4","4.5","4.5.1","SE_TOT_SESPI","Adjusted low to high socio-economic parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","124","Canada","2018","0.85175","2018","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 21 February 2024.","","","LOWSEC","C","G","SKILL_READ","Ratio"
"4","4.5","4.5.1","SE_TOT_SESPI","Adjusted low to high socio-economic parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","124","Canada","2018","0.80944","2018","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 21 February 2024.","","","LOWSEC","C","G","SKILL_MATH","Ratio"
"4","4.5","4.5.1","SE_TOT_SESPI","Adjusted low to high socio-economic parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","124","Canada","2019","0.73475","2019","","","","","Trends in International Mathematics and Science Study (TIMSS). Students achieving at least Intermediate International Benchmark. Grade 4 Data extracted on 21 February 2024.","","","PRIMAR","C","G","SKILL_MATH","Ratio"
"4","4.5","4.5.1","SE_TOT_SESPI","Adjusted low to high socio-economic parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","124","Canada","2021","0.98186","2021","","","","","Progress in International Reading Literacy Study (PIRLS). Students achieving at least low International Benchmark. Grade 4. The results correspond only to Quebec Data extracted on 21 February 2024.","","","PRIMAR","C","G","SKILL_READ","Ratio"
"4","4.5","4.5.1","SE_TOT_SESPI","Adjusted low to high socio-economic parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","124","Canada","2022","0.62397","2022","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 21 February 2024.","","","LOWSEC","C","G","SKILL_MATH","Ratio"
"4","4.5","4.5.1","SE_TOT_SESPI","Adjusted low to high socio-economic parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","124","Canada","2022","0.70116","2022","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 21 February 2024.","","","LOWSEC","C","G","SKILL_READ","Ratio"
"4","4.5","4.5.1","SE_TOT_SESPI","Adjusted low to high socio-economic parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","148","Chad","2014","0.08716","2014","","","","","CONFEMEN Programme for the Analysis of Education Systems (PASEC). Students achieving at least proficiency Level 4. Grade 6 Data extracted on 21 February 2024.","","","PRIMAR","C","G","SKILL_READ","Ratio"
"4","4.5","4.5.1","SE_TOT_SESPI","Adjusted low to high socio-economic parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","148","Chad","2014","0.62583","2014","","","","","CONFEMEN Programme for the Analysis of Education Systems (PASEC). Students achieving at least proficiency Level 2. Grade 2 Data extracted on 21 February 2024.","","","GRAD23","C","G","SKILL_MATH","Ratio"
"4","4.5","4.5.1","SE_TOT_SESPI","Adjusted low to high socio-economic parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","148","Chad","2014","0.08021","2014","","","","","CONFEMEN Programme for the Analysis of Education Systems (PASEC). Students achieving at least proficiency Level 3. Grade 6 Data extracted on 21 February 2024.","","","PRIMAR","C","G","SKILL_MATH","Ratio"
"4","4.5","4.5.1","SE_TOT_SESPI","Adjusted low to high socio-economic parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","148","Chad","2014","0.25505","2014","","","","","CONFEMEN Programme for the Analysis of Education Systems (PASEC). Students achieving at least proficiency Level 3. Grade 2 Data extracted on 21 February 2024.","","","GRAD23","C","G","SKILL_READ","Ratio"
"4","4.5","4.5.1","SE_TOT_SESPI","Adjusted low to high socio-economic parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","152","Chile","2000","0.32557","2000","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 21 February 2024.","","","LOWSEC","C","G","SKILL_READ","Ratio"
"4","4.5","4.5.1","SE_TOT_SESPI","Adjusted low to high socio-economic parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","152","Chile","2003","0.06235","2003","","","","","Trends in International Mathematics and Science Study (TIMSS). Students achieving at least Intermediate International Benchmark. TIMSS over PISA was chosen by the country. Grade 8 Data extracted on 21 February 2024.","","","LOWSEC","C","G","SKILL_MATH","Ratio"
"4","4.5","4.5.1","SE_TOT_SESPI","Adjusted low to high socio-economic parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","152","Chile","2006","0.50742","2006","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 21 February 2024.","","","LOWSEC","C","G","SKILL_READ","Ratio"
"4","4.5","4.5.1","SE_TOT_SESPI","Adjusted low to high socio-economic parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","152","Chile","2009","0.54727","2009","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 21 February 2024.","","","LOWSEC","C","G","SKILL_READ","Ratio"
"4","4.5","4.5.1","SE_TOT_SESPI","Adjusted low to high socio-economic parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","152","Chile","2011","0.18592","2011","","","","","Trends in International Mathematics and Science Study (TIMSS). Students achieving at least Intermediate International Benchmark. TIMSS over PISA was chosen by the country. Grade 8 Data extracted on 21 February 2024.","","","LOWSEC","C","G","SKILL_MATH","Ratio"
"4","4.5","4.5.1","SE_TOT_SESPI","Adjusted low to high socio-economic parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","152","Chile","2012","0.49513","2012","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 21 February 2024.","","","LOWSEC","C","G","SKILL_READ","Ratio"
"4","4.5","4.5.1","SE_TOT_SESPI","Adjusted low to high socio-economic parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","152","Chile","2015","0.6229","2015","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 21 February 2024.","","","LOWSEC","C","G","SKILL_READ","Ratio"
"4","4.5","4.5.1","SE_TOT_SESPI","Adjusted low to high socio-economic parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","152","Chile","2015","0.27705","2015","","","","","Trends in International Mathematics and Science Study (TIMSS). Students achieving at least Intermediate International Benchmark. TIMSS over PISA was chosen by the country. Grade 8 Data extracted on 21 February 2024.","","","LOWSEC","C","G","SKILL_MATH","Ratio"
"4","4.5","4.5.1","SE_TOT_SESPI","Adjusted low to high socio-economic parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","152","Chile","2018","0.63246","2018","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 21 February 2024.","","","LOWSEC","C","G","SKILL_READ","Ratio"
"4","4.5","4.5.1","SE_TOT_SESPI","Adjusted low to high socio-economic parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","152","Chile","2019","0.28496","2019","","","","","Trends in International Mathematics and Science Study (TIMSS). Students achieving at least Intermediate International Benchmark. TIMSS over PISA was chosen by the country. Grade 8 Data extracted on 21 February 2024.","","","LOWSEC","C","G","SKILL_MATH","Ratio"
"4","4.5","4.5.1","SE_TOT_SESPI","Adjusted low to high socio-economic parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","152","Chile","2022","0.39933","2022","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 21 February 2024.","","","LOWSEC","C","G","SKILL_MATH","Ratio"
"4","4.5","4.5.1","SE_TOT_SESPI","Adjusted low to high socio-economic parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","152","Chile","2022","0.63036","2022","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 21 February 2024.","","","LOWSEC","C","G","SKILL_READ","Ratio"
"4","4.5","4.5.1","SE_TOT_SESPI","Adjusted low to high socio-economic parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","170","Colombia","2006","0.23413","2006","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 21 February 2024.","","","LOWSEC","C","G","SKILL_MATH","Ratio"
"4","4.5","4.5.1","SE_TOT_SESPI","Adjusted low to high socio-economic parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","8","Albania","2000","0.41048","2000","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 21 February 2024.","","","LOWSEC","C","G","SKILL_MATH","Ratio"
"4","4.5","4.5.1","SE_TOT_SESPI","Adjusted low to high socio-economic parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","8","Albania","2000","0.27339","2000","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 21 February 2024.","","","LOWSEC","C","G","SKILL_READ","Ratio"
"4","4.5","4.5.1","SE_TOT_SESPI","Adjusted low to high socio-economic parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","8","Albania","2009","0.41353","2009","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 21 February 2024.","","","LOWSEC","C","G","SKILL_READ","Ratio"
"4","4.5","4.5.1","SE_TOT_SESPI","Adjusted low to high socio-economic parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","8","Albania","2009","0.37906","2009","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 21 February 2024.","","","LOWSEC","C","G","SKILL_MATH","Ratio"
"4","4.5","4.5.1","SE_TOT_SESPI","Adjusted low to high socio-economic parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","8","Albania","2012","1.03127","2012","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 21 February 2024.","","","LOWSEC","C","G","SKILL_MATH","Ratio"
"4","4.5","4.5.1","SE_TOT_SESPI","Adjusted low to high socio-economic parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","8","Albania","2012","1.03566","2012","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 21 February 2024.","","","LOWSEC","C","G","SKILL_READ","Ratio"
"4","4.5","4.5.1","SE_TOT_SESPI","Adjusted low to high socio-economic parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","8","Albania","2018","0.50815","2018","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 21 February 2024.","","","LOWSEC","C","G","SKILL_READ","Ratio"
"4","4.5","4.5.1","SE_TOT_SESPI","Adjusted low to high socio-economic parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","170","Colombia","2006","0.4259","2006","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 21 February 2024.","","","LOWSEC","C","G","SKILL_READ","Ratio"
"4","4.5","4.5.1","SE_TOT_SESPI","Adjusted low to high socio-economic parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","170","Colombia","2009","0.42887","2009","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 21 February 2024.","","","LOWSEC","C","G","SKILL_READ","Ratio"
"4","4.5","4.5.1","SE_TOT_SESPI","Adjusted low to high socio-economic parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","170","Colombia","2009","0.19478","2009","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 21 February 2024.","","","LOWSEC","C","G","SKILL_MATH","Ratio"
"4","4.5","4.5.1","SE_TOT_SESPI","Adjusted low to high socio-economic parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","170","Colombia","2012","0.22206","2012","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 21 February 2024.","","","LOWSEC","C","G","SKILL_MATH","Ratio"
"4","4.5","4.5.1","SE_TOT_SESPI","Adjusted low to high socio-economic parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","170","Colombia","2012","0.38962","2012","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 21 February 2024.","","","LOWSEC","C","G","SKILL_READ","Ratio"
"4","4.5","4.5.1","SE_TOT_SESPI","Adjusted low to high socio-economic parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","170","Colombia","2015","0.51833","2015","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 21 February 2024.","","","LOWSEC","C","G","SKILL_READ","Ratio"
"4","4.5","4.5.1","SE_TOT_SESPI","Adjusted low to high socio-economic parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","170","Colombia","2015","0.33123","2015","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 21 February 2024.","","","LOWSEC","C","G","SKILL_MATH","Ratio"
"4","4.5","4.5.1","SE_TOT_SESPI","Adjusted low to high socio-economic parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","170","Colombia","2018","0.33675","2018","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 21 February 2024.","","","LOWSEC","C","G","SKILL_MATH","Ratio"
"4","4.5","4.5.1","SE_TOT_SESPI","Adjusted low to high socio-economic parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","170","Colombia","2018","0.44042","2018","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 21 February 2024.","","","LOWSEC","C","G","SKILL_READ","Ratio"
"4","4.5","4.5.1","SE_TOT_SESPI","Adjusted low to high socio-economic parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","170","Colombia","2019","0.17141","2019","","","","","Laboratorio Latinoamericano de Evaluacion de la Calidad de la Educacion (LLECE). Students achieving at least proficiency Level 3. Grade 6 Data extracted on 21 February 2024.","","","PRIMAR","C","G","SKILL_MATH","Ratio"
"4","4.5","4.5.1","SE_TOT_SESPI","Adjusted low to high socio-economic parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","170","Colombia","2019","0.49966","2019","","","","","Laboratorio Latinoamericano de Evaluacion de la Calidad de la Educacion (LLECE). Students achieving at least proficiency Level 2. Grade 3 Data extracted on 21 February 2024.","","","GRAD23","C","G","SKILL_READ","Ratio"
"4","4.5","4.5.1","SE_TOT_SESPI","Adjusted low to high socio-economic parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","170","Colombia","2019","0.4679","2019","","","","","Laboratorio Latinoamericano de Evaluacion de la Calidad de la Educacion (LLECE). Students achieving at least proficiency Level 2. Grade 3 Data extracted on 21 February 2024.","","","GRAD23","C","G","SKILL_MATH","Ratio"
"4","4.5","4.5.1","SE_TOT_SESPI","Adjusted low to high socio-economic parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","170","Colombia","2019","0.32337","2019","","","","","Laboratorio Latinoamericano de Evaluacion de la Calidad de la Educacion (LLECE). Students achieving at least proficiency Level 3. Grade 6 Data extracted on 21 February 2024.","","","PRIMAR","C","G","SKILL_READ","Ratio"
"4","4.5","4.5.1","SE_TOT_SESPI","Adjusted low to high socio-economic parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","170","Colombia","2022","0.41739","2022","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 21 February 2024.","","","LOWSEC","C","G","SKILL_READ","Ratio"
"4","4.5","4.5.1","SE_TOT_SESPI","Adjusted low to high socio-economic parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","170","Colombia","2022","0.24773","2022","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 21 February 2024.","","","LOWSEC","C","G","SKILL_MATH","Ratio"
"4","4.5","4.5.1","SE_TOT_SESPI","Adjusted low to high socio-economic parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","178","Congo","2014","0.08142","2014","","","","","CONFEMEN Programme for the Analysis of Education Systems (PASEC). Students achieving at least proficiency Level 4. Grade 6 Data extracted on 21 February 2024.","","","PRIMAR","C","G","SKILL_READ","Ratio"
"4","4.5","4.5.1","SE_TOT_SESPI","Adjusted low to high socio-economic parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","178","Congo","2014","0.32376","2014","","","","","CONFEMEN Programme for the Analysis of Education Systems (PASEC). Students achieving at least proficiency Level 3. Grade 2 Data extracted on 21 February 2024.","","","GRAD23","C","G","SKILL_READ","Ratio"
"4","4.5","4.5.1","SE_TOT_SESPI","Adjusted low to high socio-economic parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","178","Congo","2014","0.0693","2014","","","","","CONFEMEN Programme for the Analysis of Education Systems (PASEC). Students achieving at least proficiency Level 3. Grade 6 Data extracted on 21 February 2024.","","","PRIMAR","C","G","SKILL_MATH","Ratio"
"4","4.5","4.5.1","SE_TOT_SESPI","Adjusted low to high socio-economic parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","178","Congo","2014","0.65487","2014","","","","","CONFEMEN Programme for the Analysis of Education Systems (PASEC). Students achieving at least proficiency Level 2. Grade 2 Data extracted on 21 February 2024.","","","GRAD23","C","G","SKILL_MATH","Ratio"
"4","4.5","4.5.1","SE_TOT_SESPI","Adjusted low to high socio-economic parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","188","Costa Rica","2009","0.57799","2009","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 21 February 2024.","","","LOWSEC","C","G","SKILL_READ","Ratio"
"4","4.5","4.5.1","SE_TOT_SESPI","Adjusted low to high socio-economic parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","188","Costa Rica","2009","0.34397","2009","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 21 February 2024.","","","LOWSEC","C","G","SKILL_MATH","Ratio"
