Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Age],[Nature],[Reporting Type],[Sex],[Units]
"5","5.2","5.2.1","VC_VAW_MARR","Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)","51","Armenia","2018","4.6","2000-2018","","8.9","2.3","","All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.","","","15-49","E","G","FEMALE","PERCENT"
"5","5.2","5.2.1","VC_VAW_MARR","Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)","53","Australia and New Zealand","2018","3.2","2000-2018","","5.0","2.0","","All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.","","","15-49","E","G","FEMALE","PERCENT"
"5","5.2","5.2.1","VC_VAW_MARR","Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)","53","Australia and New Zealand","2018","2.2","2000-2018","","3.6","1.4","","All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.","","","15+","E","G","FEMALE","PERCENT"
"5","5.2","5.2.1","VC_VAW_MARR","Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)","54","Melanesia","2018","24.5","2000-2018","","35.7","16.0","","All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.","","","15+","E","G","FEMALE","PERCENT"
"5","5.2","5.2.1","VC_VAW_MARR","Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)","54","Melanesia","2018","29.8","2000-2018","","42.7","19.6","","All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.","","","15-49","E","G","FEMALE","PERCENT"
"5","5.2","5.2.1","VC_VAW_MARR","Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)","56","Belgium","2018","4.8","2000-2018","","8.6","2.6","","All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.","","","15-49","E","G","FEMALE","PERCENT"
"5","5.2","5.2.1","VC_VAW_MARR","Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)","56","Belgium","2018","3.3","2000-2018","","5.9","1.8","","All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.","","","15+","E","G","FEMALE","PERCENT"
"5","5.2","5.2.1","VC_VAW_MARR","Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)","57","Micronesia","2018","21.6","2000-2018","","30.8","15.1","","All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.","","","15-49","E","G","FEMALE","PERCENT"
"5","5.2","5.2.1","VC_VAW_MARR","Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)","57","Micronesia","2018","17.0","2000-2018","","24.6","11.8","","All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.","","","15+","E","G","FEMALE","PERCENT"
"5","5.2","5.2.1","VC_VAW_MARR","Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)","61","Polynesia","2018","14.3","2000-2018","","20.8","10.0","","All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.","","","15+","E","G","FEMALE","PERCENT"
"5","5.2","5.2.1","VC_VAW_MARR","Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)","61","Polynesia","2018","18.6","2000-2018","","26.6","13.1","","All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.","","","15-49","E","G","FEMALE","PERCENT"
"5","5.2","5.2.1","VC_VAW_MARR","Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)","64","Bhutan","2018","8.4","2000-2018","","13.6","5.1","","All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.","","","15+","E","G","FEMALE","PERCENT"
"5","5.2","5.2.1","VC_VAW_MARR","Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)","64","Bhutan","2018","8.6","2000-2018","","13.8","5.2","","All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.","","","15-49","E","G","FEMALE","PERCENT"
"5","5.2","5.2.1","VC_VAW_MARR","Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)","68","Bolivia (Plurinational State of)","2018","18.3","2000-2018","","28.3","11.3","","All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.","","","15-49","E","G","FEMALE","PERCENT"
"5","5.2","5.2.1","VC_VAW_MARR","Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)","68","Bolivia (Plurinational State of)","2018","15.5","2000-2018","","24.2","9.5","","All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.","","","15+","E","G","FEMALE","PERCENT"
"5","5.2","5.2.1","VC_VAW_MARR","Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)","70","Bosnia and Herzegovina","2018","3.4","2000-2018","","6.1","1.9","","All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.","","","15-49","E","G","FEMALE","PERCENT"
"5","5.2","5.2.1","VC_VAW_MARR","Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)","70","Bosnia and Herzegovina","2018","2.7","2000-2018","","4.7","1.5","","All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.","","","15+","E","G","FEMALE","PERCENT"
"5","5.2","5.2.1","VC_VAW_MARR","Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)","72","Botswana","2018","15.2","2000-2018","","24.8","8.8","","All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.","","","15+","E","G","FEMALE","PERCENT"
"5","5.2","5.2.1","VC_VAW_MARR","Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)","72","Botswana","2018","17.1","2000-2018","","28.3","9.7","","All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.","","","15-49","E","G","FEMALE","PERCENT"
"5","5.2","5.2.1","VC_VAW_MARR","Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)","76","Brazil","2018","6.5","2000-2018","","10.2","4.0","","All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.","","","15-49","E","G","FEMALE","PERCENT"
"5","5.2","5.2.1","VC_VAW_MARR","Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)","76","Brazil","2018","5.3","2000-2018","","8.3","3.3","","All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.","","","15+","E","G","FEMALE","PERCENT"
"5","5.2","5.2.1","VC_VAW_MARR","Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)","84","Belize","2018","6.6","2000-2018","","14.7","2.8","","All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.","","","15+","E","G","FEMALE","PERCENT"
"5","5.2","5.2.1","VC_VAW_MARR","Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)","84","Belize","2018","7.8","2000-2018","","17.5","3.3","","All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.","","","15-49","E","G","FEMALE","PERCENT"
"5","5.2","5.2.1","VC_VAW_MARR","Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)","90","Solomon Islands","2018","28.1","2000-2018","","45.8","15.4","","All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.","","","15-49","E","G","FEMALE","PERCENT"
"5","5.2","5.2.1","VC_VAW_MARR","Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)","90","Solomon Islands","2018","23.6","2000-2018","","39.5","12.9","","All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.","","","15+","E","G","FEMALE","PERCENT"
"5","5.2","5.2.1","VC_VAW_MARR","Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)","100","Bulgaria","2018","4.1","2000-2018","","8.1","2.0","","All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.","","","15+","E","G","FEMALE","PERCENT"
"5","5.2","5.2.1","VC_VAW_MARR","Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)","100","Bulgaria","2018","5.9","2000-2018","","11.7","2.9","","All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.","","","15-49","E","G","FEMALE","PERCENT"
"5","5.2","5.2.1","VC_VAW_MARR","Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)","104","Myanmar","2018","8.7","2000-2018","","15.4","4.8","","All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.","","","15+","E","G","FEMALE","PERCENT"
"5","5.2","5.2.1","VC_VAW_MARR","Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)","104","Myanmar","2018","10.7","2000-2018","","18.6","5.9","","All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.","","","15-49","E","G","FEMALE","PERCENT"
"5","5.2","5.2.1","VC_VAW_MARR","Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)","108","Burundi","2018","22.1","2000-2018","","35.1","13.1","","All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.","","","15-49","E","G","FEMALE","PERCENT"
"5","5.2","5.2.1","VC_VAW_MARR","Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)","108","Burundi","2018","20.1","2000-2018","","32.1","11.9","","All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.","","","15+","E","G","FEMALE","PERCENT"
"5","5.2","5.2.1","VC_VAW_MARR","Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)","112","Belarus","2018","5.2","2000-2018","","9.9","2.6","","All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.","","","15+","E","G","FEMALE","PERCENT"
"5","5.2","5.2.1","VC_VAW_MARR","Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)","112","Belarus","2018","6.3","2000-2018","","11.9","3.2","","All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.","","","15-49","E","G","FEMALE","PERCENT"
"5","5.2","5.2.1","VC_VAW_MARR","Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)","116","Cambodia","2018","9.1","2000-2018","","14.0","6.0","","All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.","","","15-49","E","G","FEMALE","PERCENT"
"5","5.2","5.2.1","VC_VAW_MARR","Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)","116","Cambodia","2018","8.2","2000-2018","","12.7","5.4","","All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.","","","15+","E","G","FEMALE","PERCENT"
"5","5.2","5.2.1","VC_VAW_MARR","Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)","120","Cameroon","2018","22.0","2000-2018","","31.8","14.6","","All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.","","","15-49","E","G","FEMALE","PERCENT"
"5","5.2","5.2.1","VC_VAW_MARR","Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)","120","Cameroon","2018","19.0","2000-2018","","27.7","12.6","","All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.","","","15+","E","G","FEMALE","PERCENT"
"5","5.2","5.2.1","VC_VAW_MARR","Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)","124","Canada","2018","1.7","2000-2018","","2.8","1.0","","All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.","","","15+","E","G","FEMALE","PERCENT"
"5","5.2","5.2.1","VC_VAW_MARR","Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)","124","Canada","2018","2.6","2000-2018","","4.3","1.6","","All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.","","","15-49","E","G","FEMALE","PERCENT"
"5","5.2","5.2.1","VC_VAW_MARR","Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)","132","Cabo Verde","2018","10.2","2000-2018","","17.1","6.0","","All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.","","","15+","E","G","FEMALE","PERCENT"
"5","5.2","5.2.1","VC_VAW_MARR","Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)","132","Cabo Verde","2018","10.9","2000-2018","","17.9","6.4","","All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.","","","15-49","E","G","FEMALE","PERCENT"
"5","5.2","5.2.1","VC_VAW_MARR","Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)","140","Central African Republic","2018","18.1","2000-2018","","30.3","9.9","","All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.","","","15+","E","G","FEMALE","PERCENT"
