Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Age],[Nature],[Observation Status],[Reporting Type],[Sex],[Units]
"1","1.3","1.3.1","SI_COV_WKINJRY","[ILO] Proportion of employed population covered in the event of work injury, by sex (%)","1","World","2019","34.8","2019","","","","","ILO modelled estimates 2024","","","15+","N","A","G","BOTHSEX","PERCENT"
"1","1.3","1.3.1","SI_COV_WKINJRY","[ILO] Proportion of employed population covered in the event of work injury, by sex (%)","1","World","2019","37.4","2019","","","","","ILO modelled estimates 2024","","","15+","N","A","G","FEMALE","PERCENT"
"1","1.3","1.3.1","SI_COV_WKINJRY","[ILO] Proportion of employed population covered in the event of work injury, by sex (%)","1","World","2019","33.1","2019","","","","","ILO modelled estimates 2024","","","15+","N","A","G","MALE","PERCENT"
"1","1.3","1.3.1","SI_COV_WKINJRY","[ILO] Proportion of employed population covered in the event of work injury, by sex (%)","1","World","2020","34.2","2020","","","","","ILO modelled estimates 2024","","","15+","N","A","G","MALE","PERCENT"
"1","1.3","1.3.1","SI_COV_WKINJRY","[ILO] Proportion of employed population covered in the event of work injury, by sex (%)","1","World","2020","38.5","2020","","","","","ILO modelled estimates 2024","","","15+","N","A","G","FEMALE","PERCENT"
"1","1.3","1.3.1","SI_COV_WKINJRY","[ILO] Proportion of employed population covered in the event of work injury, by sex (%)","1","World","2020","35.9","2020","","","","","ILO modelled estimates 2024","","","15+","N","A","G","BOTHSEX","PERCENT"
"1","1.3","1.3.1","SI_COV_WKINJRY","[ILO] Proportion of employed population covered in the event of work injury, by sex (%)","1","World","2021","36.9","2021","","","","","ILO modelled estimates 2024","","","15+","N","A","G","BOTHSEX","PERCENT"
"1","1.3","1.3.1","SI_COV_WKINJRY","[ILO] Proportion of employed population covered in the event of work injury, by sex (%)","1","World","2021","39.4","2021","","","","","ILO modelled estimates 2024","","","15+","N","A","G","FEMALE","PERCENT"
"1","1.3","1.3.1","SI_COV_WKINJRY","[ILO] Proportion of employed population covered in the event of work injury, by sex (%)","1","World","2021","35.2","2021","","","","","ILO modelled estimates 2024","","","15+","N","A","G","MALE","PERCENT"
"1","1.3","1.3.1","SI_COV_WKINJRY","[ILO] Proportion of employed population covered in the event of work injury, by sex (%)","1","World","2022","35.9","2022","","","","","ILO modelled estimates 2024","","","15+","N","A","G","MALE","PERCENT"
"1","1.3","1.3.1","SI_COV_WKINJRY","[ILO] Proportion of employed population covered in the event of work injury, by sex (%)","1","World","2022","39.9","2022","","","","","ILO modelled estimates 2024","","","15+","N","A","G","FEMALE","PERCENT"
"1","1.3","1.3.1","SI_COV_WKINJRY","[ILO] Proportion of employed population covered in the event of work injury, by sex (%)","1","World","2022","37.5","2022","","","","","ILO modelled estimates 2024","","","15+","N","A","G","BOTHSEX","PERCENT"
"1","1.3","1.3.1","SI_COV_WKINJRY","[ILO] Proportion of employed population covered in the event of work injury, by sex (%)","1","World","2023","37.4","2023","","","","","ILO modelled estimates 2024","","","15+","N","A","G","BOTHSEX","PERCENT"
"1","1.3","1.3.1","SI_COV_WKINJRY","[ILO] Proportion of employed population covered in the event of work injury, by sex (%)","1","World","2023","39.4","2023","","","","","ILO modelled estimates 2024","","","15+","N","A","G","FEMALE","PERCENT"
"1","1.3","1.3.1","SI_COV_WKINJRY","[ILO] Proportion of employed population covered in the event of work injury, by sex (%)","1","World","2023","36","2023","","","","","ILO modelled estimates 2024","","","15+","N","A","G","MALE","PERCENT"
"1","1.3","1.3.1","SI_COV_WKINJRY","[ILO] Proportion of employed population covered in the event of work injury, by sex (%)","2","Africa","2015","15.2","2015","","","","","ILO modelled estimates 2024","","","15+","N","A","G","BOTHSEX","PERCENT"
"1","1.3","1.3.1","SI_COV_WKINJRY","[ILO] Proportion of employed population covered in the event of work injury, by sex (%)","2","Africa","2015","11","2015","","","","","ILO modelled estimates 2024","","","15+","N","A","G","FEMALE","PERCENT"
"1","1.3","1.3.1","SI_COV_WKINJRY","[ILO] Proportion of employed population covered in the event of work injury, by sex (%)","2","Africa","2015","18.4","2015","","","","","ILO modelled estimates 2024","","","15+","N","A","G","MALE","PERCENT"
"1","1.3","1.3.1","SI_COV_WKINJRY","[ILO] Proportion of employed population covered in the event of work injury, by sex (%)","2","Africa","2016","18.3","2016","","","","","ILO modelled estimates 2024","","","15+","N","A","G","MALE","PERCENT"
"1","1.3","1.3.1","SI_COV_WKINJRY","[ILO] Proportion of employed population covered in the event of work injury, by sex (%)","2","Africa","2016","11.2","2016","","","","","ILO modelled estimates 2024","","","15+","N","A","G","FEMALE","PERCENT"
"1","1.3","1.3.1","SI_COV_WKINJRY","[ILO] Proportion of employed population covered in the event of work injury, by sex (%)","2","Africa","2016","15.3","2016","","","","","ILO modelled estimates 2024","","","15+","N","A","G","BOTHSEX","PERCENT"
"1","1.3","1.3.1","SI_COV_WKINJRY","[ILO] Proportion of employed population covered in the event of work injury, by sex (%)","2","Africa","2017","15.2","2017","","","","","ILO modelled estimates 2024","","","15+","N","A","G","BOTHSEX","PERCENT"
"1","1.3","1.3.1","SI_COV_WKINJRY","[ILO] Proportion of employed population covered in the event of work injury, by sex (%)","2","Africa","2017","11.3","2017","","","","","ILO modelled estimates 2024","","","15+","N","A","G","FEMALE","PERCENT"
"1","1.3","1.3.1","SI_COV_WKINJRY","[ILO] Proportion of employed population covered in the event of work injury, by sex (%)","2","Africa","2017","18.2","2017","","","","","ILO modelled estimates 2024","","","15+","N","A","G","MALE","PERCENT"
"1","1.3","1.3.1","SI_COV_WKINJRY","[ILO] Proportion of employed population covered in the event of work injury, by sex (%)","2","Africa","2018","18.2","2018","","","","","ILO modelled estimates 2024","","","15+","N","A","G","MALE","PERCENT"
"1","1.3","1.3.1","SI_COV_WKINJRY","[ILO] Proportion of employed population covered in the event of work injury, by sex (%)","2","Africa","2018","11.2","2018","","","","","ILO modelled estimates 2024","","","15+","N","A","G","FEMALE","PERCENT"
"1","1.3","1.3.1","SI_COV_WKINJRY","[ILO] Proportion of employed population covered in the event of work injury, by sex (%)","2","Africa","2018","15.2","2018","","","","","ILO modelled estimates 2024","","","15+","N","A","G","BOTHSEX","PERCENT"
"1","1.3","1.3.1","SI_COV_WKINJRY","[ILO] Proportion of employed population covered in the event of work injury, by sex (%)","2","Africa","2019","15.2","2019","","","","","ILO modelled estimates 2024","","","15+","N","A","G","BOTHSEX","PERCENT"
"1","1.3","1.3.1","SI_COV_WKINJRY","[ILO] Proportion of employed population covered in the event of work injury, by sex (%)","2","Africa","2019","11.2","2019","","","","","ILO modelled estimates 2024","","","15+","N","A","G","FEMALE","PERCENT"
"1","1.3","1.3.1","SI_COV_WKINJRY","[ILO] Proportion of employed population covered in the event of work injury, by sex (%)","2","Africa","2019","18.2","2019","","","","","ILO modelled estimates 2024","","","15+","N","A","G","MALE","PERCENT"
"1","1.3","1.3.1","SI_COV_WKINJRY","[ILO] Proportion of employed population covered in the event of work injury, by sex (%)","2","Africa","2020","18.6","2020","","","","","ILO modelled estimates 2024","","","15+","N","A","G","MALE","PERCENT"
"1","1.3","1.3.1","SI_COV_WKINJRY","[ILO] Proportion of employed population covered in the event of work injury, by sex (%)","2","Africa","2020","11.4","2020","","","","","ILO modelled estimates 2024","","","15+","N","A","G","FEMALE","PERCENT"
"1","1.3","1.3.1","SI_COV_WKINJRY","[ILO] Proportion of employed population covered in the event of work injury, by sex (%)","2","Africa","2020","15.6","2020","","","","","ILO modelled estimates 2024","","","15+","N","A","G","BOTHSEX","PERCENT"
"1","1.3","1.3.1","SI_COV_WKINJRY","[ILO] Proportion of employed population covered in the event of work injury, by sex (%)","2","Africa","2021","16","2021","","","","","ILO modelled estimates 2024","","","15+","N","A","G","BOTHSEX","PERCENT"
"1","1.3","1.3.1","SI_COV_WKINJRY","[ILO] Proportion of employed population covered in the event of work injury, by sex (%)","2","Africa","2021","11.7","2021","","","","","ILO modelled estimates 2024","","","15+","N","A","G","FEMALE","PERCENT"
"1","1.3","1.3.1","SI_COV_WKINJRY","[ILO] Proportion of employed population covered in the event of work injury, by sex (%)","2","Africa","2021","19.3","2021","","","","","ILO modelled estimates 2024","","","15+","N","A","G","MALE","PERCENT"
"1","1.3","1.3.1","SI_COV_WKINJRY","[ILO] Proportion of employed population covered in the event of work injury, by sex (%)","2","Africa","2022","19.6","2022","","","","","ILO modelled estimates 2024","","","15+","N","A","G","MALE","PERCENT"
"1","1.3","1.3.1","SI_COV_WKINJRY","[ILO] Proportion of employed population covered in the event of work injury, by sex (%)","2","Africa","2022","11.8","2022","","","","","ILO modelled estimates 2024","","","15+","N","A","G","FEMALE","PERCENT"
"1","1.3","1.3.1","SI_COV_WKINJRY","[ILO] Proportion of employed population covered in the event of work injury, by sex (%)","2","Africa","2022","16.3","2022","","","","","ILO modelled estimates 2024","","","15+","N","A","G","BOTHSEX","PERCENT"
"1","1.3","1.3.1","SI_COV_WKINJRY","[ILO] Proportion of employed population covered in the event of work injury, by sex (%)","2","Africa","2023","16.5","2023","","","","","ILO modelled estimates 2024","","","15+","N","A","G","BOTHSEX","PERCENT"
"1","1.3","1.3.1","SI_COV_WKINJRY","[ILO] Proportion of employed population covered in the event of work injury, by sex (%)","2","Africa","2023","12","2023","","","","","ILO modelled estimates 2024","","","15+","N","A","G","FEMALE","PERCENT"
"1","1.3","1.3.1","SI_COV_WKINJRY","[ILO] Proportion of employed population covered in the event of work injury, by sex (%)","2","Africa","2023","19.8","2023","","","","","ILO modelled estimates 2024","","","15+","N","A","G","MALE","PERCENT"
"1","1.3","1.3.1","SI_COV_WKINJRY","[ILO] Proportion of employed population covered in the event of work injury, by sex (%)","4","Afghanistan","2019","4.2","2019","","","","","ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)","","","ALLAGE","E","A","G","BOTHSEX","PERCENT"
"1","1.3","1.3.1","SI_COV_WKINJRY","[ILO] Proportion of employed population covered in the event of work injury, by sex (%)","4","Afghanistan","2019","4.2","2019","","","","","ILO estimates based on national sources","","","15+","E","A","G","BOTHSEX","PERCENT"
"1","1.3","1.3.1","SI_COV_WKINJRY","[ILO] Proportion of employed population covered in the event of work injury, by sex (%)","5","South America","2015","41.8","2015","","","","","ILO modelled estimates 2024","","","15+","N","A","G","MALE","PERCENT"
"1","1.3","1.3.1","SI_COV_WKINJRY","[ILO] Proportion of employed population covered in the event of work injury, by sex (%)","5","South America","2015","42.2","2015","","","","","ILO modelled estimates 2024","","","15+","N","A","G","BOTHSEX","PERCENT"
"1","1.3","1.3.1","SI_COV_WKINJRY","[ILO] Proportion of employed population covered in the event of work injury, by sex (%)","5","South America","2015","42.8","2015","","","","","ILO modelled estimates 2024","","","15+","N","A","G","FEMALE","PERCENT"
"1","1.3","1.3.1","SI_COV_WKINJRY","[ILO] Proportion of employed population covered in the event of work injury, by sex (%)","5","South America","2016","42.1","2016","","","","","ILO modelled estimates 2024","","","15+","N","A","G","MALE","PERCENT"
"1","1.3","1.3.1","SI_COV_WKINJRY","[ILO] Proportion of employed population covered in the event of work injury, by sex (%)","5","South America","2016","43","2016","","","","","ILO modelled estimates 2024","","","15+","N","A","G","FEMALE","PERCENT"
"1","1.3","1.3.1","SI_COV_WKINJRY","[ILO] Proportion of employed population covered in the event of work injury, by sex (%)","5","South America","2016","42.5","2016","","","","","ILO modelled estimates 2024","","","15+","N","A","G","BOTHSEX","PERCENT"
"1","1.3","1.3.1","SI_COV_WKINJRY","[ILO] Proportion of employed population covered in the event of work injury, by sex (%)","5","South America","2017","42.5","2017","","","","","ILO modelled estimates 2024","","","15+","N","A","G","BOTHSEX","PERCENT"
"1","1.3","1.3.1","SI_COV_WKINJRY","[ILO] Proportion of employed population covered in the event of work injury, by sex (%)","5","South America","2017","42.9","2017","","","","","ILO modelled estimates 2024","","","15+","N","A","G","FEMALE","PERCENT"
"1","1.3","1.3.1","SI_COV_WKINJRY","[ILO] Proportion of employed population covered in the event of work injury, by sex (%)","5","South America","2017","42.1","2017","","","","","ILO modelled estimates 2024","","","15+","N","A","G","MALE","PERCENT"
"1","1.3","1.3.1","SI_COV_WKINJRY","[ILO] Proportion of employed population covered in the event of work injury, by sex (%)","5","South America","2018","42.4","2018","","","","","ILO modelled estimates 2024","","","15+","N","A","G","MALE","PERCENT"
"1","1.3","1.3.1","SI_COV_WKINJRY","[ILO] Proportion of employed population covered in the event of work injury, by sex (%)","5","South America","2018","43.1","2018","","","","","ILO modelled estimates 2024","","","15+","N","A","G","FEMALE","PERCENT"
"1","1.3","1.3.1","SI_COV_WKINJRY","[ILO] Proportion of employed population covered in the event of work injury, by sex (%)","5","South America","2018","42.7","2018","","","","","ILO modelled estimates 2024","","","15+","N","A","G","BOTHSEX","PERCENT"
"1","1.3","1.3.1","SI_COV_WKINJRY","[ILO] Proportion of employed population covered in the event of work injury, by sex (%)","5","South America","2019","42.7","2019","","","","","ILO modelled estimates 2024","","","15+","N","A","G","BOTHSEX","PERCENT"
"1","1.3","1.3.1","SI_COV_WKINJRY","[ILO] Proportion of employed population covered in the event of work injury, by sex (%)","5","South America","2019","43.3","2019","","","","","ILO modelled estimates 2024","","","15+","N","A","G","FEMALE","PERCENT"
"1","1.3","1.3.1","SI_COV_WKINJRY","[ILO] Proportion of employed population covered in the event of work injury, by sex (%)","5","South America","2019","42.3","2019","","","","","ILO modelled estimates 2024","","","15+","N","A","G","MALE","PERCENT"
"1","1.3","1.3.1","SI_COV_WKINJRY","[ILO] Proportion of employed population covered in the event of work injury, by sex (%)","5","South America","2020","43.3","2020","","","","","ILO modelled estimates 2024","","","15+","N","A","G","MALE","PERCENT"
"1","1.3","1.3.1","SI_COV_WKINJRY","[ILO] Proportion of employed population covered in the event of work injury, by sex (%)","5","South America","2020","45.2","2020","","","","","ILO modelled estimates 2024","","","15+","N","A","G","FEMALE","PERCENT"
"1","1.3","1.3.1","SI_COV_WKINJRY","[ILO] Proportion of employed population covered in the event of work injury, by sex (%)","5","South America","2020","44.1","2020","","","","","ILO modelled estimates 2024","","","15+","N","A","G","BOTHSEX","PERCENT"
"1","1.3","1.3.1","SI_COV_WKINJRY","[ILO] Proportion of employed population covered in the event of work injury, by sex (%)","5","South America","2021","44.9","2021","","","","","ILO modelled estimates 2024","","","15+","N","A","G","BOTHSEX","PERCENT"
"1","1.3","1.3.1","SI_COV_WKINJRY","[ILO] Proportion of employed population covered in the event of work injury, by sex (%)","5","South America","2021","46.2","2021","","","","","ILO modelled estimates 2024","","","15+","N","A","G","FEMALE","PERCENT"
"1","1.3","1.3.1","SI_COV_WKINJRY","[ILO] Proportion of employed population covered in the event of work injury, by sex (%)","5","South America","2021","44","2021","","","","","ILO modelled estimates 2024","","","15+","N","A","G","MALE","PERCENT"
"1","1.3","1.3.1","SI_COV_WKINJRY","[ILO] Proportion of employed population covered in the event of work injury, by sex (%)","5","South America","2022","44.5","2022","","","","","ILO modelled estimates 2024","","","15+","N","A","G","MALE","PERCENT"
"1","1.3","1.3.1","SI_COV_WKINJRY","[ILO] Proportion of employed population covered in the event of work injury, by sex (%)","5","South America","2022","47.3","2022","","","","","ILO modelled estimates 2024","","","15+","N","A","G","FEMALE","PERCENT"
"1","1.3","1.3.1","SI_COV_WKINJRY","[ILO] Proportion of employed population covered in the event of work injury, by sex (%)","5","South America","2022","45.7","2022","","","","","ILO modelled estimates 2024","","","15+","N","A","G","BOTHSEX","PERCENT"
"1","1.3","1.3.1","SI_COV_WKINJRY","[ILO] Proportion of employed population covered in the event of work injury, by sex (%)","5","South America","2023","45.8","2023","","","","","ILO modelled estimates 2024","","","15+","N","A","G","BOTHSEX","PERCENT"
"1","1.3","1.3.1","SI_COV_WKINJRY","[ILO] Proportion of employed population covered in the event of work injury, by sex (%)","5","South America","2023","47.4","2023","","","","","ILO modelled estimates 2024","","","15+","N","A","G","FEMALE","PERCENT"
"1","1.3","1.3.1","SI_COV_WKINJRY","[ILO] Proportion of employed population covered in the event of work injury, by sex (%)","5","South America","2023","44.6","2023","","","","","ILO modelled estimates 2024","","","15+","N","A","G","MALE","PERCENT"
"1","1.3","1.3.1","SI_COV_WKINJRY","[ILO] Proportion of employed population covered in the event of work injury, by sex (%)","8","Albania","2008","34","2008","","","","","ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)","","Estimated based on legal coverage","ALLAGE","E","A","G","BOTHSEX","PERCENT"
"1","1.3","1.3.1","SI_COV_WKINJRY","[ILO] Proportion of employed population covered in the event of work injury, by sex (%)","8","Albania","2008","34","2008","","","","","ILO estimates based on national sources","","","15+","E","A","G","BOTHSEX","PERCENT"
"1","1.3","1.3.1","SI_COV_WKINJRY","[ILO] Proportion of employed population covered in the event of work injury, by sex (%)","8","Albania","2019","34","2019","","","","","ILO estimates based on national sources","","","15+","E","A","G","BOTHSEX","PERCENT"
"1","1.3","1.3.1","SI_COV_WKINJRY","[ILO] Proportion of employed population covered in the event of work injury, by sex (%)","8","Albania","2019","34","2019","","","","","ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)","","Estimated based on legal coverage","ALLAGE","E","A","G","BOTHSEX","PERCENT"
"1","1.3","1.3.1","SI_COV_WKINJRY","[ILO] Proportion of employed population covered in the event of work injury, by sex (%)","8","Albania","2021","40.7","2021","","","","","ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)","","Estimated based on legal coverage","ALLAGE","E","A","G","BOTHSEX","PERCENT"
"1","1.3","1.3.1","SI_COV_WKINJRY","[ILO] Proportion of employed population covered in the event of work injury, by sex (%)","8","Albania","2021","40.7","2021","","","","","ILO estimates based on national sources","","","15+","E","A","G","BOTHSEX","PERCENT"
"1","1.3","1.3.1","SI_COV_WKINJRY","[ILO] Proportion of employed population covered in the event of work injury, by sex (%)","9","Oceania","2015","64.7","2015","","","","","ILO modelled estimates 2024","","","15+","N","A","G","BOTHSEX","PERCENT"
"1","1.3","1.3.1","SI_COV_WKINJRY","[ILO] Proportion of employed population covered in the event of work injury, by sex (%)","9","Oceania","2015","66.9","2015","","","","","ILO modelled estimates 2024","","","15+","N","A","G","FEMALE","PERCENT"
"1","1.3","1.3.1","SI_COV_WKINJRY","[ILO] Proportion of employed population covered in the event of work injury, by sex (%)","9","Oceania","2015","62.8","2015","","","","","ILO modelled estimates 2024","","","15+","N","A","G","MALE","PERCENT"
"1","1.3","1.3.1","SI_COV_WKINJRY","[ILO] Proportion of employed population covered in the event of work injury, by sex (%)","9","Oceania","2016","63.2","2016","","","","","ILO modelled estimates 2024","","","15+","N","A","G","MALE","PERCENT"
"1","1.3","1.3.1","SI_COV_WKINJRY","[ILO] Proportion of employed population covered in the event of work injury, by sex (%)","9","Oceania","2016","67.5","2016","","","","","ILO modelled estimates 2024","","","15+","N","A","G","FEMALE","PERCENT"
"1","1.3","1.3.1","SI_COV_WKINJRY","[ILO] Proportion of employed population covered in the event of work injury, by sex (%)","9","Oceania","2016","65.2","2016","","","","","ILO modelled estimates 2024","","","15+","N","A","G","BOTHSEX","PERCENT"
"1","1.3","1.3.1","SI_COV_WKINJRY","[ILO] Proportion of employed population covered in the event of work injury, by sex (%)","9","Oceania","2017","65.8","2017","","","","","ILO modelled estimates 2024","","","15+","N","A","G","BOTHSEX","PERCENT"
"1","1.3","1.3.1","SI_COV_WKINJRY","[ILO] Proportion of employed population covered in the event of work injury, by sex (%)","9","Oceania","2017","68","2017","","","","","ILO modelled estimates 2024","","","15+","N","A","G","FEMALE","PERCENT"
"1","1.3","1.3.1","SI_COV_WKINJRY","[ILO] Proportion of employed population covered in the event of work injury, by sex (%)","9","Oceania","2017","63.7","2017","","","","","ILO modelled estimates 2024","","","15+","N","A","G","MALE","PERCENT"
"1","1.3","1.3.1","SI_COV_WKINJRY","[ILO] Proportion of employed population covered in the event of work injury, by sex (%)","9","Oceania","2018","64.2","2018","","","","","ILO modelled estimates 2024","","","15+","N","A","G","MALE","PERCENT"
"1","1.3","1.3.1","SI_COV_WKINJRY","[ILO] Proportion of employed population covered in the event of work injury, by sex (%)","9","Oceania","2018","68.5","2018","","","","","ILO modelled estimates 2024","","","15+","N","A","G","FEMALE","PERCENT"
"1","1.3","1.3.1","SI_COV_WKINJRY","[ILO] Proportion of employed population covered in the event of work injury, by sex (%)","9","Oceania","2018","66.2","2018","","","","","ILO modelled estimates 2024","","","15+","N","A","G","BOTHSEX","PERCENT"
"1","1.3","1.3.1","SI_COV_WKINJRY","[ILO] Proportion of employed population covered in the event of work injury, by sex (%)","9","Oceania","2019","66.8","2019","","","","","ILO modelled estimates 2024","","","15+","N","A","G","BOTHSEX","PERCENT"
"1","1.3","1.3.1","SI_COV_WKINJRY","[ILO] Proportion of employed population covered in the event of work injury, by sex (%)","9","Oceania","2019","69.3","2019","","","","","ILO modelled estimates 2024","","","15+","N","A","G","FEMALE","PERCENT"
"1","1.3","1.3.1","SI_COV_WKINJRY","[ILO] Proportion of employed population covered in the event of work injury, by sex (%)","9","Oceania","2019","64.6","2019","","","","","ILO modelled estimates 2024","","","15+","N","A","G","MALE","PERCENT"
"1","1.3","1.3.1","SI_COV_WKINJRY","[ILO] Proportion of employed population covered in the event of work injury, by sex (%)","9","Oceania","2020","67.1","2020","","","","","ILO modelled estimates 2024","","","15+","N","A","G","MALE","PERCENT"
"1","1.3","1.3.1","SI_COV_WKINJRY","[ILO] Proportion of employed population covered in the event of work injury, by sex (%)","9","Oceania","2020","72","2020","","","","","ILO modelled estimates 2024","","","15+","N","A","G","FEMALE","PERCENT"
"1","1.3","1.3.1","SI_COV_WKINJRY","[ILO] Proportion of employed population covered in the event of work injury, by sex (%)","9","Oceania","2020","69.4","2020","","","","","ILO modelled estimates 2024","","","15+","N","A","G","BOTHSEX","PERCENT"
"1","1.3","1.3.1","SI_COV_WKINJRY","[ILO] Proportion of employed population covered in the event of work injury, by sex (%)","9","Oceania","2021","72.2","2021","","","","","ILO modelled estimates 2024","","","15+","N","A","G","BOTHSEX","PERCENT"
"1","1.3","1.3.1","SI_COV_WKINJRY","[ILO] Proportion of employed population covered in the event of work injury, by sex (%)","9","Oceania","2021","75.1","2021","","","","","ILO modelled estimates 2024","","","15+","N","A","G","FEMALE","PERCENT"
"1","1.3","1.3.1","SI_COV_WKINJRY","[ILO] Proportion of employed population covered in the event of work injury, by sex (%)","9","Oceania","2021","69.6","2021","","","","","ILO modelled estimates 2024","","","15+","N","A","G","MALE","PERCENT"
"1","1.3","1.3.1","SI_COV_WKINJRY","[ILO] Proportion of employed population covered in the event of work injury, by sex (%)","9","Oceania","2022","69.6","2022","","","","","ILO modelled estimates 2024","","","15+","N","A","G","MALE","PERCENT"
"1","1.3","1.3.1","SI_COV_WKINJRY","[ILO] Proportion of employed population covered in the event of work injury, by sex (%)","9","Oceania","2022","75.5","2022","","","","","ILO modelled estimates 2024","","","15+","N","A","G","FEMALE","PERCENT"
"1","1.3","1.3.1","SI_COV_WKINJRY","[ILO] Proportion of employed population covered in the event of work injury, by sex (%)","9","Oceania","2022","72.4","2022","","","","","ILO modelled estimates 2024","","","15+","N","A","G","BOTHSEX","PERCENT"
"1","1.3","1.3.1","SI_COV_WKINJRY","[ILO] Proportion of employed population covered in the event of work injury, by sex (%)","9","Oceania","2023","72.8","2023","","","","","ILO modelled estimates 2024","","","15+","N","A","G","BOTHSEX","PERCENT"
"1","1.3","1.3.1","SI_COV_WKINJRY","[ILO] Proportion of employed population covered in the event of work injury, by sex (%)","9","Oceania","2023","76","2023","","","","","ILO modelled estimates 2024","","","15+","N","A","G","FEMALE","PERCENT"
"1","1.3","1.3.1","SI_COV_WKINJRY","[ILO] Proportion of employed population covered in the event of work injury, by sex (%)","9","Oceania","2023","70","2023","","","","","ILO modelled estimates 2024","","","15+","N","A","G","MALE","PERCENT"
"1","1.3","1.3.1","SI_COV_WKINJRY","[ILO] Proportion of employed population covered in the event of work injury, by sex (%)","11","Western Africa","2015","6.5","2015","","","","","ILO modelled estimates 2024","","","15+","N","A","G","FEMALE","PERCENT"
"1","1.3","1.3.1","SI_COV_WKINJRY","[ILO] Proportion of employed population covered in the event of work injury, by sex (%)","11","Western Africa","2015","7.9","2015","","","","","ILO modelled estimates 2024","","","15+","N","A","G","MALE","PERCENT"
"1","1.3","1.3.1","SI_COV_WKINJRY","[ILO] Proportion of employed population covered in the event of work injury, by sex (%)","11","Western Africa","2015","7.3","2015","","","","","ILO modelled estimates 2024","","","15+","N","A","G","BOTHSEX","PERCENT"
"1","1.3","1.3.1","SI_COV_WKINJRY","[ILO] Proportion of employed population covered in the event of work injury, by sex (%)","11","Western Africa","2016","7.8","2016","","","","","ILO modelled estimates 2024","","","15+","N","A","G","BOTHSEX","PERCENT"
