Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Age],[Location],[Nature],[Reporting Type],[Sex],[Units]
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","8","Albania","2011","19.09722","2011","","","","","Calculated by UNSD based on available country data from the Albanian time use survey (ATUS) 2010-2011 to apply ICATUS.","","Unpaid domestic work includes ""Other unpaid work"" and ""Travel related to unpaid work"". Unpaid domestic work might include small amount of time spent on production of goods for own final use.","10+","URBAN","CA","G","FEMALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","8","Albania","2011","24.65278","2011","","","","","Calculated by UNSD based on available country data from the Albanian time use survey (ATUS) 2010-2011 to apply ICATUS.","","Unpaid domestic work includes ""Other unpaid work"" and ""Travel related to unpaid work"". Unpaid domestic work might include small amount of time spent on production of goods for own final use.","10+","RURAL","CA","G","FEMALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","12","Algeria","2012","3.33333","2012","","","","","Calculated by UNSD based on available country data from the National Survey on time use of Algerians – ENET 2012 to apply ICATUS.","","Travel related to unpaid domestic and care work is not included.","12+","RURAL","CA","G","MALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","12","Algeria","2012","28.33333","2012","","","","","Calculated by UNSD based on available country data from the National Survey on time use of Algerians – ENET 2012 to apply ICATUS.","","Travel related to unpaid domestic and care work is not included.","15-24","ALLAREA","CA","G","FEMALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","12","Algeria","2012","3.75","2012","","","","","Calculated by UNSD based on available country data from the National Survey on time use of Algerians – ENET 2012 to apply ICATUS.","","Travel related to unpaid domestic and care work is not included.","15-24","ALLAREA","CA","G","MALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","12","Algeria","2012","21.66667","2012","","","","","Calculated by UNSD based on available country data from the National Survey on time use of Algerians – ENET 2012 to apply ICATUS.","","Travel related to unpaid domestic and care work is not included.","12+","ALLAREA","CA","G","FEMALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","12","Algeria","2012","3.75","2012","","","","","Calculated by UNSD based on available country data from the National Survey on time use of Algerians – ENET 2012 to apply ICATUS.","","Travel related to unpaid domestic and care work is not included.","12+","ALLAREA","CA","G","MALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","12","Algeria","2012","20.83333","2012","","","","","Calculated by UNSD based on available country data from the National Survey on time use of Algerians – ENET 2012 to apply ICATUS.","","Travel related to unpaid domestic and care work is not included.","12+","URBAN","CA","G","FEMALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","12","Algeria","2012","3.75","2012","","","","","Calculated by UNSD based on available country data from the National Survey on time use of Algerians – ENET 2012 to apply ICATUS.","","Travel related to unpaid domestic and care work is not included.","12+","URBAN","CA","G","MALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","12","Algeria","2012","22.91667","2012","","","","","Calculated by UNSD based on available country data from the National Survey on time use of Algerians – ENET 2012 to apply ICATUS.","","Travel related to unpaid domestic and care work is not included.","12+","RURAL","CA","G","FEMALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","31","Azerbaijan","2008","25.41667","2008","","","","","Calculated by UNSD based on available country data from the Time Use Survey of the population in the Republic of Azerbaijan to apply ICATUS.","","Unpaid domestic and care work might include some time spent on community or volunteer work.","15+","ALLAREA","CA","G","FEMALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","31","Azerbaijan","2008","8.88889","2008","","","","","Calculated by UNSD based on available country data from the Time Use Survey of the population in the Republic of Azerbaijan to apply ICATUS.","","Unpaid domestic and care work might include some time spent on community or volunteer work.","15+","ALLAREA","CA","G","MALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","32","Argentina","2005","16.73611","2005","","","","","Calculated by UNSD based on available country data from the Time use survey in Annual Household Survey 2005 to apply ICATUS.","","","15+","ALLAREA","CA","G","FEMALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","32","Argentina","2005","6.11111","2005","","","","","Calculated by UNSD based on available country data from the Time use survey in Annual Household Survey 2005 to apply ICATUS.","","","15+","ALLAREA","CA","G","MALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","32","Argentina","2010","17.5","2010","","","","","Calculated by UNSD based on available country data from the Time-use and Volunteer Activities Survey to apply ICATUS.","","","15+","ALLAREA","CA","G","FEMALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","32","Argentina","2010","6.59722","2010","","","","","Calculated by UNSD based on available country data from the Time-use and Volunteer Activities Survey to apply ICATUS.","","","15+","ALLAREA","CA","G","MALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","32","Argentina","2013","19.39138","2013","","","","","Data provided by the Economic Commission for Latin America and the Caribbean (ECLAC), on the basis of special tabulations from time-use survey.","","Work for other households has been included under ""unpaid care work"" as it might include other family members.","15-24","ALLAREA","CA","G","FEMALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","32","Argentina","2013","9.2486","2013","","","","","Data provided by the Economic Commission for Latin America and the Caribbean (ECLAC), on the basis of special tabulations from time-use survey.","","Work for other households has been included under ""unpaid care work"" as it might include other family members.","15+","ALLAREA","CA","G","MALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","32","Argentina","2013","23.41864","2013","","","","","Data provided by the Economic Commission for Latin America and the Caribbean (ECLAC), on the basis of special tabulations from time-use survey.","","Work for other households has been included under ""unpaid care work"" as it might include other family members.","15+","ALLAREA","CA","G","FEMALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","32","Argentina","2013","8.16476","2013","","","","","Data provided by the Economic Commission for Latin America and the Caribbean (ECLAC), on the basis of special tabulations from time-use survey.","","Work for other households has been included under ""unpaid care work"" as it might include other family members.","55-64","ALLAREA","CA","G","MALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","32","Argentina","2013","14.40078","2013","","","","","Data provided by the Economic Commission for Latin America and the Caribbean (ECLAC), on the basis of special tabulations from time-use survey.","","Work for other households has been included under ""unpaid care work"" as it might include other family members.","65+","ALLAREA","CA","G","FEMALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","32","Argentina","2013","7.33909","2013","","","","","Data provided by the Economic Commission for Latin America and the Caribbean (ECLAC), on the basis of special tabulations from time-use survey.","","Work for other households has been included under ""unpaid care work"" as it might include other family members.","65+","ALLAREA","CA","G","MALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","32","Argentina","2013","9.99503","2013","","","","","Data provided by the Economic Commission for Latin America and the Caribbean (ECLAC), on the basis of special tabulations from time-use survey.","","Work for other households has been included under ""unpaid care work"" as it might include other family members.","15-24","ALLAREA","CA","G","MALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","32","Argentina","2013","30.74372","2013","","","","","Data provided by the Economic Commission for Latin America and the Caribbean (ECLAC), on the basis of special tabulations from time-use survey.","","Work for other households has been included under ""unpaid care work"" as it might include other family members.","25-44","ALLAREA","CA","G","FEMALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","32","Argentina","2013","9.88115","2013","","","","","Data provided by the Economic Commission for Latin America and the Caribbean (ECLAC), on the basis of special tabulations from time-use survey.","","Work for other households has been included under ""unpaid care work"" as it might include other family members.","25-44","ALLAREA","CA","G","MALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","32","Argentina","2013","22.61207","2013","","","","","Data provided by the Economic Commission for Latin America and the Caribbean (ECLAC), on the basis of special tabulations from time-use survey.","","Work for other households has been included under ""unpaid care work"" as it might include other family members.","45-54","ALLAREA","CA","G","FEMALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","32","Argentina","2013","8.78538","2013","","","","","Data provided by the Economic Commission for Latin America and the Caribbean (ECLAC), on the basis of special tabulations from time-use survey.","","Work for other households has been included under ""unpaid care work"" as it might include other family members.","45-54","ALLAREA","CA","G","MALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","32","Argentina","2013","20.65903","2013","","","","","Data provided by the Economic Commission for Latin America and the Caribbean (ECLAC), on the basis of special tabulations from time-use survey.","","Work for other households has been included under ""unpaid care work"" as it might include other family members.","55-64","ALLAREA","CA","G","FEMALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","36","Australia","2006","20.83333","2006","","","","","Australian Bureau of Statistics based on 2006 Time Use Survey","","""Unpaid domestic work"" comprises 'Domestic activities' and 'Purchasing goods and services'. ""Support for adults"" has been included under unpaid care work as it might include both household and family members and non-household and -family members.","15+","ALLAREA","C","G","FEMALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","36","Australia","2006","11.38889","2006","","","","","Australian Bureau of Statistics based on 2006 Time Use Survey","","""Unpaid domestic work"" comprises 'Domestic activities' and 'Purchasing goods and services'. ""Support for adults"" has been included under unpaid care work as it might include both household and family members and non-household and -family members.","15+","ALLAREA","C","G","MALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","40","Austria","2009","21.29281","2009","","","","","Statistics Austria based on Time Use Survey 2008/09","","","65+","RURAL","C","G","FEMALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","40","Austria","2009","22.74733","2009","","","","","Statistics Austria based on Time Use Survey 2008/09","","","55-64","RURAL","C","G","FEMALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","40","Austria","2009","22.80469","2009","","","","","Statistics Austria based on Time Use Survey 2008/09","","","25-44","RURAL","C","G","FEMALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","40","Austria","2009","19.28051","2009","","","","","Statistics Austria based on Time Use Survey 2008/09","","","45-54","RURAL","C","G","FEMALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","40","Austria","2009","21.33703","2009","","","","","Statistics Austria based on Time Use Survey 2008/09","","","55-64","ALLAREA","C","G","FEMALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","40","Austria","2009","21.04172","2009","","","","","Statistics Austria based on Time Use Survey 2008/09","","","65+","ALLAREA","C","G","FEMALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","40","Austria","2009","10.05396","2009","","","","","Statistics Austria based on Time Use Survey 2008/09","","","15+","ALLAREA","C","G","MALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","40","Austria","2009","18.3425","2009","","","","","Statistics Austria based on Time Use Survey 2008/09","","","45-54","ALLAREA","C","G","FEMALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","40","Austria","2009","19.58306","2009","","","","","Statistics Austria based on Time Use Survey 2008/09","","","25-44","URBAN","C","G","FEMALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","40","Austria","2009","18.77198","2009","","","","","Statistics Austria based on Time Use Survey 2008/09","","","55-64","URBAN","C","G","FEMALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","40","Austria","2009","20.50579","2009","","","","","Statistics Austria based on Time Use Survey 2008/09","","","65+","URBAN","C","G","FEMALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","40","Austria","2009","9.81757","2009","","","","","Statistics Austria based on Time Use Survey 2008/09","","","15+","URBAN","C","G","MALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","40","Austria","2009","3.24881","2009","","","","","Statistics Austria based on Time Use Survey 2008/09","","","15-24","URBAN","C","G","MALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","40","Austria","2009","9.50728","2009","","","","","Statistics Austria based on Time Use Survey 2008/09","","","25-44","URBAN","C","G","MALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","40","Austria","2009","11.51986","2009","","","","","Statistics Austria based on Time Use Survey 2008/09","","","45-54","URBAN","C","G","MALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","40","Austria","2009","19.06954","2009","","","","","Statistics Austria based on Time Use Survey 2008/09","","","15+","ALLAREA","C","G","FEMALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","40","Austria","2009","18.32865","2009","","","","","Statistics Austria based on Time Use Survey 2008/09","","","10+","ALLAREA","C","G","FEMALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","40","Austria","2009","9.56624","2009","","","","","Statistics Austria based on Time Use Survey 2008/09","","","10+","ALLAREA","C","G","MALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","40","Austria","2009","16.84577","2009","","","","","Statistics Austria based on Time Use Survey 2008/09","","","10+","URBAN","C","G","FEMALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","40","Austria","2009","9.29349","2009","","","","","Statistics Austria based on Time Use Survey 2008/09","","","10+","URBAN","C","G","MALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","40","Austria","2009","19.16132","2009","","","","","Statistics Austria based on Time Use Survey 2008/09","","","10+","RURAL","C","G","FEMALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","40","Austria","2009","9.71598","2009","","","","","Statistics Austria based on Time Use Survey 2008/09","","","10+","RURAL","C","G","MALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","40","Austria","2009","10.1836","2009","","","","","Statistics Austria based on Time Use Survey 2008/09","","","15+","RURAL","C","G","MALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","40","Austria","2009","4.16734","2009","","","","","Statistics Austria based on Time Use Survey 2008/09","","","15-24","ALLAREA","C","G","MALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","40","Austria","2009","9.39647","2009","","","","","Statistics Austria based on Time Use Survey 2008/09","","","25-44","ALLAREA","C","G","MALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","40","Austria","2009","10.52788","2009","","","","","Statistics Austria based on Time Use Survey 2008/09","","","45-54","ALLAREA","C","G","MALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","40","Austria","2009","11.64168","2009","","","","","Statistics Austria based on Time Use Survey 2008/09","","","55-64","ALLAREA","C","G","MALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","40","Austria","2009","14.81556","2009","","","","","Statistics Austria based on Time Use Survey 2008/09","","","65+","ALLAREA","C","G","MALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","40","Austria","2009","17.40368","2009","","","","","Statistics Austria based on Time Use Survey 2008/09","","","15+","URBAN","C","G","FEMALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","40","Austria","2009","7.1176","2009","","","","","Statistics Austria based on Time Use Survey 2008/09","","","15-24","URBAN","C","G","FEMALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","40","Austria","2009","10.56438","2009","","","","","Statistics Austria based on Time Use Survey 2008/09","","","55-64","URBAN","C","G","MALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","40","Austria","2009","14.16198","2009","","","","","Statistics Austria based on Time Use Survey 2008/09","","","65+","URBAN","C","G","MALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","40","Austria","2009","20.01933","2009","","","","","Statistics Austria based on Time Use Survey 2008/09","","","15+","RURAL","C","G","FEMALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","40","Austria","2009","8.80841","2009","","","","","Statistics Austria based on Time Use Survey 2008/09","","","15-24","RURAL","C","G","FEMALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","40","Austria","2009","16.76063","2009","","","","","Statistics Austria based on Time Use Survey 2008/09","","","45-54","URBAN","C","G","FEMALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","40","Austria","2009","21.56973","2009","","","","","Statistics Austria based on Time Use Survey 2008/09","","","25-44","ALLAREA","C","G","FEMALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","40","Austria","2009","8.16422","2009","","","","","Statistics Austria based on Time Use Survey 2008/09","","","15-24","ALLAREA","C","G","FEMALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","40","Austria","2009","4.68518","2009","","","","","Statistics Austria based on Time Use Survey 2008/09","","","15-24","RURAL","C","G","MALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","40","Austria","2009","9.33145","2009","","","","","Statistics Austria based on Time Use Survey 2008/09","","","25-44","RURAL","C","G","MALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","40","Austria","2009","9.98075","2009","","","","","Statistics Austria based on Time Use Survey 2008/09","","","45-54","RURAL","C","G","MALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","40","Austria","2009","12.15911","2009","","","","","Statistics Austria based on Time Use Survey 2008/09","","","55-64","RURAL","C","G","MALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","40","Austria","2009","15.14927","2009","","","","","Statistics Austria based on Time Use Survey 2008/09","","","65+","RURAL","C","G","MALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","51","Armenia","2004","4.58333","2004","","","","","National Statistical Service Republic of Armenia based on Armenian Time Use Pilot Survey","","Unpaid domestic work might include small amount of time spent on production of goods for own final use. ""Help to others"" has been included under unpaid care work as it might include both household and family members and non-household and -family members.","15+","ALLAREA","C","G","MALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","51","Armenia","2004","24.02778","2004","","","","","National Statistical Service Republic of Armenia based on Armenian Time Use Pilot Survey","","Unpaid domestic work might include small amount of time spent on production of goods for own final use. ""Help to others"" has been included under unpaid care work as it might include both household and family members and non-household and -family members.","15+","ALLAREA","C","G","FEMALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","51","Armenia","2008","23.87917","2008","","","","","National Statistical Service Republic of Armenia based on Time Use Sample Survey in the Republic of Armenia","","Unpaid domestic work might include small amount of time spent on production of goods for own final use. ""Help to others"" has been included under unpaid care work as it might include both household and family members and non-household and -family members","45-54","ALLAREA","C","G","FEMALE","PERCENT"
