Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Age],[Location],[Nature],[Reporting Type],[Sex],[Units]
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","32","Argentina","2021","8.95833","2021","","","","","National Time Use Survey (ENUT 2021) by Instituto Nacional de Estadística y Censos (INDEC)","","","55-64","URBAN","C","G","MALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","32","Argentina","2021","6.59722","2021","","","","","National Time Use Survey (ENUT 2021) by Instituto Nacional de Estadística y Censos (INDEC)","","","15-24","URBAN","C","G","FEMALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","32","Argentina","2021","12.5","2021","","","","","National Time Use Survey (ENUT 2021) by Instituto Nacional de Estadística y Censos (INDEC)","","","15+","URBAN","C","G","FEMALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","32","Argentina","2021","6.52778","2021","","","","","National Time Use Survey (ENUT 2021) by Instituto Nacional de Estadística y Censos (INDEC)","","","14+","URBAN","C","G","MALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","32","Argentina","2021","6.31944","2021","","","","","National Time Use Survey (ENUT 2021) by Instituto Nacional de Estadística y Censos (INDEC)","","","45-54","URBAN","C","G","MALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","32","Argentina","2021","5.76389","2021","","","","","National Time Use Survey (ENUT 2021) by Instituto Nacional de Estadística y Censos (INDEC)","","","25-44","URBAN","C","G","MALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","32","Argentina","2021","3.54167","2021","","","","","National Time Use Survey (ENUT 2021) by Instituto Nacional de Estadística y Censos (INDEC)","","","15-24","URBAN","C","G","MALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","32","Argentina","2021","6.59722","2021","","","","","National Time Use Survey (ENUT 2021) by Instituto Nacional de Estadística y Censos (INDEC)","","","15+","URBAN","C","G","MALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","32","Argentina","2021","16.04167","2021","","","","","National Time Use Survey (ENUT 2021) by Instituto Nacional de Estadística y Censos (INDEC)","","","65+","URBAN","C","G","FEMALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","32","Argentina","2021","15.34722","2021","","","","","National Time Use Survey (ENUT 2021) by Instituto Nacional de Estadística y Censos (INDEC)","","","55-64","URBAN","C","G","FEMALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","32","Argentina","2021","14.79167","2021","","","","","National Time Use Survey (ENUT 2021) by Instituto Nacional de Estadística y Censos (INDEC)","","","45-54","URBAN","C","G","FEMALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","36","Australia","2006","15.97222","2006","","","","","Australian Bureau of Statistics based on 2006 Time Use Survey","","""Unpaid domestic work"" comprises 'Domestic activities' and 'Purchasing goods and services'.","15+","ALLAREA","C","G","FEMALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","36","Australia","2006","9.375","2006","","","","","Australian Bureau of Statistics based on 2006 Time Use Survey","","""Unpaid domestic work"" comprises 'Domestic activities' and 'Purchasing goods and services'.","15+","ALLAREA","C","G","MALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","36","Australia","2021","9.02778","2020-2021","","","","","Australian Bureau of Statistics based on 2020-2021 Time Use Survey","","The 2020-21 Time use estimates are not fully comparable with previous collections due to changes in methodology","15+","ALLAREA","C","G","MALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","36","Australia","2021","12.98611","2020-2021","","","","","Australian Bureau of Statistics based on 2020-2021 Time Use Survey","","The 2020-21 Time use estimates are not fully comparable with previous collections due to changes in methodology","15+","ALLAREA","C","G","FEMALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","40","Austria","2009","6.913","2008-2009","","","","","Time Use Survey 2008/09 by Statistics Austria","","","25-44","RURAL","C","G","MALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","40","Austria","2009","8.18852","2008-2009","","","","","Time Use Survey 2008/09 by Statistics Austria","","","10+","ALLAREA","C","G","MALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","40","Austria","2009","17.17911","2008-2009","","","","","Time Use Survey 2008/09 by Statistics Austria","","","45-54","ALLAREA","C","G","FEMALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","40","Austria","2009","12.82058","2008-2009","","","","","Time Use Survey 2008/09 by Statistics Austria","","","25-44","URBAN","C","G","FEMALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","40","Austria","2009","15.72228","2008-2009","","","","","Time Use Survey 2008/09 by Statistics Austria","","","25-44","RURAL","C","G","FEMALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","40","Austria","2009","6.10207","2008-2009","","","","","Time Use Survey 2008/09 by Statistics Austria","","","15-24","URBAN","C","G","FEMALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","40","Austria","2009","6.96847","2008-2009","","","","","Time Use Survey 2008/09 by Statistics Austria","","","15-24","RURAL","C","G","FEMALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","40","Austria","2009","6.63837","2008-2009","","","","","Time Use Survey 2008/09 by Statistics Austria","","","15-24","ALLAREA","C","G","FEMALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","40","Austria","2009","14.60996","2008-2009","","","","","Time Use Survey 2008/09 by Statistics Austria","","","25-44","ALLAREA","C","G","FEMALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","40","Austria","2009","15.8097","2008-2009","","","","","Time Use Survey 2008/09 by Statistics Austria","","","45-54","URBAN","C","G","FEMALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","40","Austria","2009","10.28012","2008-2009","","","","","Time Use Survey 2008/09 by Statistics Austria","","","55-64","URBAN","C","G","MALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","40","Austria","2009","11.67599","2008-2009","","","","","Time Use Survey 2008/09 by Statistics Austria","","","55-64","RURAL","C","G","MALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","40","Austria","2009","13.28693","2008-2009","","","","","Time Use Survey 2008/09 by Statistics Austria","","","65+","URBAN","C","G","MALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","40","Austria","2009","14.71709","2008-2009","","","","","Time Use Survey 2008/09 by Statistics Austria","","","65+","RURAL","C","G","MALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","40","Austria","2009","14.23369","2008-2009","","","","","Time Use Survey 2008/09 by Statistics Austria","","","65+","ALLAREA","C","G","MALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","40","Austria","2009","14.01778","2008-2009","","","","","Time Use Survey 2008/09 by Statistics Austria","","","10+","URBAN","C","G","FEMALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","40","Austria","2009","15.43485","2008-2009","","","","","Time Use Survey 2008/09 by Statistics Austria","","","10+","ALLAREA","C","G","FEMALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","40","Austria","2009","16.93753","2008-2009","","","","","Time Use Survey 2008/09 by Statistics Austria","","","15+","RURAL","C","G","FEMALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","40","Austria","2009","16.03486","2008-2009","","","","","Time Use Survey 2008/09 by Statistics Austria","","","15+","ALLAREA","C","G","FEMALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","40","Austria","2009","8.55986","2008-2009","","","","","Time Use Survey 2008/09 by Statistics Austria","","","10+","RURAL","C","G","MALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","40","Austria","2009","6.80029","2008-2009","","","","","Time Use Survey 2008/09 by Statistics Austria","","","25-44","ALLAREA","C","G","MALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","40","Austria","2009","11.22308","2008-2009","","","","","Time Use Survey 2008/09 by Statistics Austria","","","55-64","ALLAREA","C","G","MALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","40","Austria","2009","8.14364","2008-2009","","","","","Time Use Survey 2008/09 by Statistics Austria","","","45-54","URBAN","C","G","MALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","40","Austria","2009","9.20114","2008-2009","","","","","Time Use Survey 2008/09 by Statistics Austria","","","45-54","RURAL","C","G","MALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","40","Austria","2009","8.82521","2008-2009","","","","","Time Use Survey 2008/09 by Statistics Austria","","","45-54","ALLAREA","C","G","MALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","40","Austria","2009","6.60825","2008-2009","","","","","Time Use Survey 2008/09 by Statistics Austria","","","25-44","URBAN","C","G","MALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","40","Austria","2009","17.99114","2008-2009","","","","","Time Use Survey 2008/09 by Statistics Austria","","","45-54","RURAL","C","G","FEMALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","40","Austria","2009","19.91219","2008-2009","","","","","Time Use Survey 2008/09 by Statistics Austria","","","65+","URBAN","C","G","FEMALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","40","Austria","2009","20.71649","2008-2009","","","","","Time Use Survey 2008/09 by Statistics Austria","","","65+","RURAL","C","G","FEMALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","40","Austria","2009","20.45989","2008-2009","","","","","Time Use Survey 2008/09 by Statistics Austria","","","65+","ALLAREA","C","G","FEMALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","40","Austria","2009","18.07476","2008-2009","","","","","Time Use Survey 2008/09 by Statistics Austria","","","55-64","URBAN","C","G","FEMALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","40","Austria","2009","21.65204","2008-2009","","","","","Time Use Survey 2008/09 by Statistics Austria","","","55-64","RURAL","C","G","FEMALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","40","Austria","2009","20.38296","2008-2009","","","","","Time Use Survey 2008/09 by Statistics Austria","","","55-64","ALLAREA","C","G","FEMALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","40","Austria","2009","14.45165","2008-2009","","","","","Time Use Survey 2008/09 by Statistics Austria","","","15+","URBAN","C","G","FEMALE","PERCENT"
"5","5.4","5.4.1","SL_DOM_TSPDDC","Proportion of time spent on unpaid domestic chores, by sex, age and location (%)","40","Austria","2009","16.23056","2008-2009","","","","","Time Use Survey 2008/09 by Statistics Austria","","","10+","RURAL","C","G","FEMALE","PERCENT"
